id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,First cheque maximum,First cheque minimum,Investment thesis,Stage
cce8e553-93ec-4c1c-b1c4-cbbad1169a9f,Unitus Ventures,company,,,,https://unitus.vc/,https://unitus.vc/,,,"Axilor Transit, 3rd Floor, Sobha Pearl, Commissariart Road, Sivanchetti Gardens, Bangalore, Karnataka 560025, IN","Axilor Transit, 3rd Floor, Sobha Pearl, Commissariart Road, Sivanchetti Gardens, Bangalore, Karnataka 560025, IN",VC investing in India ,"$1,000,000","$500,000","We invest in early-stage fintech, healthcare, and jobtech startups with India scale and global emerging market potential.","3. Early Revenue,4. Scaling"
3073314f-ec65-46c4-9bd6-b5941c5b4f00,Unpopular Ventures,company,,,,https://unpopular.vc/,https://unpopular.vc/,,,"90 Gold St, San Francisco, CA 94133, United States","90 Gold St, San Francisco, CA 94133, United States","All VCs ,VC investing in India ","$500,000","$100,000",We invest in the category leaders of tomorrow whose potential is being underestimated today.,"1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO"
02fee032-b6fd-44f4-8dcf-f11dd987ae88,Unrest,company,,,,https://www.unrest.world,https://www.unrest.world,,,"154 Clerkenwell Rd, London EC1R 5AB","154 Clerkenwell Rd, London EC1R 5AB",VC investing in India ,"$40,000","$20,000","We invest in impact-driven businesses with global ambitions, who are on a mission to change the world for the better. ","1. Idea or Patent,2. Prototype,3. Early Revenue"
34f9a9e1-ad69-47dc-82a4-307567984bc8,UTEC - The University of Tokyo Edge Capital,company,,,,https://www.ut-ec.co.jp/english/,https://www.ut-ec.co.jp/english/,,,"The University of Tokyo, Japan","The University of Tokyo, Japan",VC investing in India ,"$4,000,000","$1,000,000","UTEC - The University of Tokyo Edge Capital Partners, is a Japan-based seed/early stage deep-tech venture capital firm associated with academic institutes such as The University of Tokyo. UTEC has over $500M Assets Under Management, and has invested in 100+ companies in Japan, USA, Singapore, India and Europe with a track record of 13 IPOs and12 successful M&A (as of Mar 2021). UTEC predominantly invests in three deep-tech sectors: a) Healthcare & Life Sciences, b) IT/AI, and c) Physical Sciences & Engineering.","2. Prototype,3. Early Revenue,4. Scaling,1. Idea or Patent"
bc19232a-6b55-4884-857e-c1bd99cb1529,Ventureast,company,,,,http://www.ventureast.net/,http://www.ventureast.net/,,,India,India,VC investing in India ,,,,3. Early Revenue
e017e2f9-e185-48aa-b62d-f4870deaddb9,Venture Highway,company,,,,https://www.venturehighway.vc/,https://www.venturehighway.vc/,,,"2 Nambardar Estates, Gurudwara Rd, Navjivan Buddh Vihar, Taimoor Nagar, New Friends Colony, New Delhi","2 Nambardar Estates, Gurudwara Rd, Navjivan Buddh Vihar, Taimoor Nagar, New Friends Colony, New Delhi",VC investing in India ,"$2,500,000","$200,000","We invest in pre-product/early revenue Indian teams using technology in commerce, education, finance, human capital, marketing, and social","2. Prototype,3. Early Revenue,1. Idea or Patent"
72ea73f8-d378-468e-acba-eb257f6d59d6,Verso X,company,,,,https://www.versoholdings.com/versox,https://www.versoholdings.com/versox,,,British Virgin Islands,British Virgin Islands,VC investing in India ,"$250,000","$50,000","We invest in early-stage game-changing technology companies in angel rounds, series seed and pre-series A. 

VERSO X has a proprietary model for investing:
- $50,000 for 5.00% post-money
- 5x warrants or $250,000
- lead investor in next equity or debt round

VERSO X main selection criteria are:
- visionary yet execution-focused founders
- clear unit economics and business model
- proprietary tech and IP 

VERSO X is ultimately: 
- supportive of founders and their personal success
- focused on increasing support along the way
- engaged to deliver business advisory","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling,5. Growth,6. Pre-IPO"
32d23ddc-bc88-4669-9b0c-259144a4ec23,Vertex Ventures (Southeast Asia and India),company,,,,https://www.vertexventures.sg/,https://www.vertexventures.sg/,,,"250 North Bridge Road, #11-01. Raffles City Tower, Singapore 179101","250 North Bridge Road, #11-01. Raffles City Tower, Singapore 179101",VC investing in India ,"$10,000,000","$1,000,000","We invest in high-growth startups seeking their first round of institutional venture capital funding globally (pre-series A, Series A and beyond).

We are not your typical VC firm. We are known to be â€œCo-foundersâ€ to the startups we invest in. We support our portfolio companies in terms of:

- Talent Acquisition
- Expert Domain Knowledge
- Business Development & Strategic Partnerships
- Next Round of Funding","3. Early Revenue,4. Scaling,5. Growth"
948c6f7e-f96e-4db9-ba27-458bacfb882d,Village Global,company,,"Financial Services, Professional Networking, Venture Capital",,https://www.villageglobal.vc/,https://www.villageglobal.vc/,,,"San Francisco, CA","San Francisco, CA","All VCs ,VC Founds - Seed - US/Europe,Seed & Series A US VC's ,VC investing in India ","$500,000","$100,000","We invest in all geographies and all industries. We are location and sector agnostic, investing at accelerator stage via our Village Global Accelerator and in pre-seed and seed rounds.","1. Idea or Patent,2. Prototype,3. Early Revenue"
2e187309-2237-4317-a611-bb721d1dd232,VU Venture Partners,company,,,,https://www.vuventurepartners.com/,https://www.vuventurepartners.com/,,,"500 Washington St, 340, San Francisco, California 94111, US","500 Washington St, 340, San Francisco, California 94111, US",VC investing in India ,"$1,000,000","$100,000","We invest in Consumer, Enterprise, Fintech, Frontier, Healthcare, and Proptech through dedicated teams.

We are a multi-stage, multi-sector investment fund investing in startups addressing the largest market opportunities globally. ","3. Early Revenue,4. Scaling,5. Growth"
c55846b0-b011-487d-8870-dc773e4d28fb,Wadhawan Global Capital,company,,,,http://www.wgcworld.com/,http://www.wgcworld.com/,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",VC investing in India ,,,,
ddef19e2-6ebf-4b47-b239-6eff26a24b92,Wavelaunch VC,company,,,,https://wavelaunch.org/,https://wavelaunch.org/,,,"Office 211, Sector 27, Gurugram, Haryana, India PIN - 122009","Office 211, Sector 27, Gurugram, Haryana, India PIN - 122009",VC investing in India ,"$500,000","$25,000","We invest in founders and entrepreneurs who are just getting started; whether itâ€™s pre-seed, seed, or Series A. We prefer to invest in finance, education, healthcare, space innovation, and consumer-centric startups.","1. Idea or Patent,2. Prototype,3. Early Revenue,4. Scaling"
87fc2425-a66b-48fe-8e04-70316000810a,Wavemaker Partners,company,,,,https://wavemaker.vc/,https://wavemaker.vc/,,,"1 Nanson Road, 1880 Members Club, 3rd Floor, Singapore, Singapore 238909, SG","1 Nanson Road, 1880 Members Club, 3rd Floor, Singapore, Singapore 238909, SG","All VCs ,VC investing in India ","$3,000,000","$100,000",We invest in enterprise and deep technology companies. It has invested in more than 150 companies in the region with 80% in enterprise and over 20% in deep tech.,"3. Early Revenue,2. Prototype"
6021c457-5e43-40f9-a05f-9e179be84ae4,YourNest VC,company,,,,https://www.yournest.in/,https://www.yournest.in/,,,India,India,VC investing in India ,,,,
fd2cf2ff-f3fa-4160-9262-6f3e7c3ac608,ZILHive Ventures,company,,,,https://zilhive.org/ventures/,https://zilhive.org/ventures/,,,"12 Marina View, Asia Square Tower, Singapore 01891","12 Marina View, Asia Square Tower, Singapore 01891",VC investing in India ,"$500,000","$50,000",We invest in Global Blockchain startups with prototypes building on the Zilliqa Blockchain.,"2. Prototype,3. Early Revenue"
