id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter
e618cb4a-83ad-42c9-a6ac-4ce970dee5be,IN Venture,company,contact@in-venture.com,Venture capital arm of Sumitomo Corporation in Israel,contact@in-venture.com,https://www.in-venture.com/,https://www.in-venture.com/,,,"Tel Aviv, Tel Aviv, Israel","Tel Aviv, Tel Aviv, Israel",Corporate Venture Arms,,,https://www.linkedin.com/company/in-venture-sc/about/,1,8,6,Early Stage Venture,https://twitter.com/INVenture12
0a4cce73-a80b-4546-b679-8fcf0b175c2d,Irani CVC,company,,Irani CVC operates as the venture arm of Factory54.,,,,,,"Tel Aviv, Tel Aviv, Israel","Tel Aviv, Tel Aviv, Israel",Corporate Venture Arms,,,,,2,2,Early Stage Venture,
ad347e65-6e2d-42ef-8359-d6b40e46421b,ITV AdVentures,company,,ITV AdVentures is a corporate venture capital firm that supports high-growth businesses and entrepreneurs at all stages of development.,,https://www.itvmedia.co.uk/new-to-tv/itvadventures,https://www.itvmedia.co.uk/new-to-tv/itvadventures,,,"London, England, United Kingdom","London, England, United Kingdom",Corporate Venture Arms,,,https://www.linkedin.com/company/itv-media-advertising,,2,2,"Early Stage Venture,Seed,Venture",
8e022408-fd80-4bb6-91ad-4fe3f82aaa09,IW.DX Partners,company,,"IW.DX Partners is an subsidiary ITOCHU Corporation, which provides software and digital solution to companies in japan.",,,,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,,,,1,1,1,,
80e02e0f-87b5-4a06-9f73-740adc42bf85,IZDAT,company,p@izdat.com,Startup ecosystem that empowers tech innovators to build sustainable and impactful businesses for modern challenges,p@izdat.com,https://izdat.com,https://izdat.com,,,"Warsaw, Mazowieckie, Poland","Warsaw, Mazowieckie, Poland",Corporate Venture Arms,,"Andrey Lappo, Sergey Galuza",,,1,1,Early Stage Venture,
d17bad51-a808-41d9-913a-b9ebae30b6e6,Jacobs,company,,"Jacobs leads the global professional services sector delivering solutions for a more connected, sustainable world.",,http://www.jacobs.com,http://www.jacobs.com,,,"Dallas, Texas, United States","Dallas, Texas, United States",Corporate Venture Arms,,Joseph J. Jacobs,https://www.linkedin.com/company/jacobs/,2,5,5,,https://twitter.com/jacobsconnects
8330aa11-b9f8-475b-af54-f8b3de6ff7dc,Jacobs Ventures,company,dawson.racek@jacobs.com,Corporate Venture Capital Division at Jacobs,dawson.racek@jacobs.com,,,,,"Dallas, Texas, United States","Dallas, Texas, United States",Corporate Venture Arms,,,,2,4,4,Late Stage Venture,
ed87a0ad-d8b3-4b7d-8848-dcaa09af8ed4,Japan Airlines Innovation Fund,company,,Japan Airlines Innovation Fund is a corporate venture capital firm.,,https://www.jal.com/en/,https://www.jal.com/en/,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,,,,,1,1,,
6bce6048-b676-451d-9446-49d88b4ad2fe,JB Investment,company,,Investment Firm,,https://jbinvest.co.kr,https://jbinvest.co.kr,,,"Seoul, Seoul-t'ukpyolsi, South Korea","Seoul, Seoul-t'ukpyolsi, South Korea",Corporate Venture Arms,,,https://www.linkedin.com/company/jb%EC%9D%B8%EB%B2%A0%EC%8A%A4%ED%8A%B8%EB%A8%BC%ED%8A%B8/,1,34,31,,
c475c841-cdf6-44f3-9189-01301815e878,JCI Ventures,company,,JCI Ventures is the corporate venture arm of the merged Johnson Controls and Tyco International.,,http://www.johnsoncontrols.com/ventures,http://www.johnsoncontrols.com/ventures,,,"San Mateo, California, United States","San Mateo, California, United States",Corporate Venture Arms,,Warren Johnson,https://www.linkedin.com/company/johnson-controls,2,17,14,"Early Stage Venture,Late Stage Venture,Seed",
b08a88b2-913f-4e35-b680-46cb84dd37b0,Jebsen & Jessen Hamburg Group,company,,Jebsen & Jessen Hamburg Group is a family-owned trading and distribution company,,https://www.jebsen-jessen.de,https://www.jebsen-jessen.de,,,"Hamburg, Hamburg, Germany","Hamburg, Hamburg, Germany",Corporate Venture Arms,,,https://www.linkedin.com/company/jebsen-jessen-gmbh-co-kg/,,2,2,,
e6183892-c5e2-4147-a367-c64762c36d6c,JetBlue Ventures,company,crew@jetblueventures.com,JetBlue Ventures invests in and partners with seed-stage startups improving the future of travel and hospitality.,crew@jetblueventures.com,https://www.jetblueventures.com/,https://www.jetblueventures.com/,,,USA,USA,Corporate Venture Arms,,Bonny Simi,https://www.linkedin.com/company/jetblue-ventures,7,52,41,"Early Stage Venture,Seed",https://www.twitter.com/jetblueventures
9bd895ec-2321-40eb-9b46-a38367226697,JFF Ventures,company,,JFF Ventures invest in seed- and early- stage companies with a dedicated focus on developing technology solutions.,,https://info.jff.org/ventures,https://info.jff.org/ventures,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/jobs-for-the-future,,2,2,"Early Stage Venture,Seed",
13356a47-da03-4d92-ac2c-1bfc65dd7e0d,Jianfa Xinxing Investment,company,,Jianfa Xinxing Investment is a corporate venture capital arm of Jianfa group.,,,,,,,,Corporate Venture Arms,,,,,4,4,,
5c3a616f-ce86-40ac-a581-9e24b24ef652,JLL Spark,company,,JLL Spark is a division of JLL Technologies committed to transforming commercial real estate by investing in proptech innovation.,,https://spark.jll.com/,https://spark.jll.com/,,,"San Francisco, California, United States","San Francisco, California, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/jll-spark/,1,61,36,Early Stage Venture,https://twitter.com/jllspark
c51a183f-0ab7-44a0-b4d3-27fe450b129c,Johnson & Johnson Development Corporation,company,info@futurx.co.il,"Johnson & Johnson Development Corporation, a venture capital subsidiary, finances technology companies focused on patient health.",info@futurx.co.il,http://www.jjdevcorp.com,http://www.jjdevcorp.com,,,"New Brunswick, New Jersey, United States","New Brunswick, New Jersey, United States",Corporate Venture Arms,,John L. Cassis,,61,160,97,"Early Stage Venture,Late Stage Venture,Private Equity,Seed",
c3a4c7c7-ac26-4080-b5d8-b79bfbab7ea8,Johnson & Johnson Impact Ventures,company,,Johnson & Johnson Impact Ventures invest in purpose-driven entrepreneurs innovating at the front lines of care.,,https://impactventures.jnj.com/,https://impactventures.jnj.com/,,,"New Brunswick, New Jersey, United States","New Brunswick, New Jersey, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/johnson-&-johnson,,3,3,,https://twitter.com/JNJGlobalHealth
00237f3e-7917-4c01-9ade-bacfed23daf2,Johnson & Johnson Innovation â€“ JJDC,company,,JJDC finds transformative ideas and helps them mature into real solutions for todayâ€™s patients.,,https://www.jnjinnovation.com/jjdc,https://www.jnjinnovation.com/jjdc,,,,,Corporate Venture Arms,,"Bruce Rosengard, Chris Picariello, Paul Stoffels, Scott Orchard, Seema Kumar, Sue Hohenleitner",https://www.linkedin.com/company/prominex-inc,11,76,57,,https://twitter.com/jnjinnovation
b65117cb-4f52-4d6f-9833-8ad38f8f46bc,Johnson & Johnson Robotics and Digital Solutions,company,info@futurx.co.il,Johnson & Johnson Innovation collaborates with innovators to incorporate science into healthcare solutions.,info@futurx.co.il,http://www.jnjinnovation.com,http://www.jnjinnovation.com,,,"New Brunswick, New Jersey, United States","New Brunswick, New Jersey, United States",Corporate Venture Arms,,John L. Cassis,https://www.linkedin.com/company/prominex-inc,15,77,63,,http://twitter.com/JNJInnovation
01680f07-6e77-41b5-9b3c-f33618dc0db5,JointForce Fund,company,,"JointForce Fund focusing on internet, corporate and consulting services.",,https://www.jfcap.com.cn/,https://www.jfcap.com.cn/,,,"Haidian, Beijing, China","Haidian, Beijing, China",Corporate Venture Arms,,,,,2,2,,
43b246cc-94cf-4852-b9df-09d470f84903,Jolly Innovation Ventures,company,,Jolly Innovation Ventures is a China based Venture Capital firm.,,,,,,"China, Kagoshima, Japan","China, Kagoshima, Japan",Corporate Venture Arms,,,,,2,1,Early Stage Venture,
04f683ee-ade5-403c-b042-a777d9e958ad,Jooble Venture Lab,company,innovations@jooble.com,We build products and grow employment tech ecosystem,innovations@jooble.com,https://venturelab.jooble.org/,https://venturelab.jooble.org/,,,"Kyiv, Kyyiv, Ukraine","Kyiv, Kyyiv, Ukraine",Corporate Venture Arms,,Roman Prokofiev,https://www.linkedin.com/company/jooble,,2,2,"Early Stage Venture,Non Equity Assistance,Seed",
8be5b19a-6456-4501-9488-b8bc022fd342,JST Group,company,joy-sales@poe-pcba.com,JST Group is a company which directly introduce JST PCB factory in Hong Kong. Specialized in EMS.  We are PCBA Company,joy-sales@poe-pcba.com,https://www.jst-pcba.com/,https://www.jst-pcba.com/,,,"Shenzhen, Guangdong, China","Shenzhen, Guangdong, China",Corporate Venture Arms,,,,,1,1,,
29b46fc9-a0e6-4bae-aa82-aacee8bd1fc8,J&T Banka,company,,"J&T Banka is a private bank that assists clients in protecting their assets, increasing their worth, and passing assets.",,https://www.jtbank.cz,https://www.jtbank.cz,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/jtbanka,2,6,5,,
0d719c9b-3e44-45ef-86c9-73bb3b3a09be,K4 Ventures,company,,K4 Ventures is a corporate venture capital arm of Kansai Electric Power.,,http://www.k4v.co.jp/,http://www.k4v.co.jp/,,,"Osaka, Osaka, Japan","Osaka, Osaka, Japan",Corporate Venture Arms,,,,1,14,14,,
719454b1-01df-4f87-a314-5c660d75e5b6,Kaiser Permanente Ventures,company,kpventures@kp.org,Kaiser Permanente Ventures is a corporate venture capital firm investing in healthcare companies.,kpventures@kp.org,http://www.kpventures.com,http://www.kpventures.com,,,"Oakland, California, United States","Oakland, California, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/1550,30,109,62,"Debt,Early Stage Venture,Late Stage Venture,Private Equity",https://twitter.com/KPShare
eaf18d04-a88a-40cc-b4f3-30f65d8ca5b3,Kajima Ventures,company,,Kajima Ventures operates as a venture capital firm.,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,,,,,4,4,Early Stage Venture,
a9dd63ab-93a2-4eef-93f6-8d7b3affae0a,Kakao Investment,company,contact.kvg@kakaocorp.com,Kakao Investment is a 100% subsidiary of Kakao which specializes in venture capital investments.,contact.kvg@kakaocorp.com,http://www.kvgcorp.com,http://www.kvgcorp.com,,,"Seongnam, Kyonggi-do, South Korea","Seongnam, Kyonggi-do, South Korea",Corporate Venture Arms,,Kim Bum-soo,,1,43,42,Late Stage Venture,
882c49e0-92df-4b52-bacb-e55f537cac91,Kale United,company,info@kaleunited.com,Kale United invests in vegan startups.,info@kaleunited.com,http://kaleunited.com/,http://kaleunited.com/,,,"Stockholm, Stockholms Lan, Sweden","Stockholm, Stockholms Lan, Sweden",Corporate Venture Arms,,MÃ¥ns Ullerstam,https://www.linkedin.com/company/kaleunited/,,20,17,"Crowdfunding,Early Stage Venture,Seed",https://twitter.com/kale_united
400a325e-f9b3-4d04-9589-b16983b8b139,KÃ¤rcher New Venture,company,newventure@de.kaercher.com,KÃ¤rcher New Venture is the corporate venture capital arm of Alfred KÃ¤rcher that provides cleaning technology.,newventure@de.kaercher.com,https://www.kaercher.com/newventure,https://www.kaercher.com/newventure,,,,,Corporate Venture Arms,,Alfred Karcher,https://www.linkedin.com/company/alfred-kaercher-se-&-co-kg,2,11,9,Early Stage Venture,
6150e883-6d04-4847-a987-8cbb79622ac9,Katjes Greenfood,company,info@katjesgreenfood.de,Katjes Greenfood is act as an impact investor in the market for sustainable plant-based food products.,info@katjesgreenfood.de,http://ffav.de,http://ffav.de,,,"Düsseldorf, Nordrhein-Westfalen, Germany","Düsseldorf, Nordrhein-Westfalen, Germany",Corporate Venture Arms,,Dr. Manon Sarah Littek,https://www.linkedin.com/company/katjesgreenfood-gmbh-co-kg,,9,8,"Early Stage Venture,Late Stage Venture,Non Equity Assistance",
24e166bb-c65f-499f-8b83-d6c63223ca1d,KDDI Open Innovation Fund,company,,KDDI Open Innovation Fund is a corporate venture capital fund,,https://www.kddi.com/english/ventures/koif/,https://www.kddi.com/english/ventures/koif/,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,,,https://www.linkedin.com/company/kddi-corporation,20,63,55,"Early Stage Venture,Late Stage Venture,Seed",
df6ff465-c576-4500-be19-3eab1c17c078,Keller Capital,company,information@kellercap.com,Keller Capital is a corporate venture capital investing in companies in a wide variety of sectors and stages.,information@kellercap.com,https://www.kellercap.com,https://www.kellercap.com,,,"Austin, Texas, United States","Austin, Texas, United States",Corporate Venture Arms,,"Gary Keller, Mitch Johnson",https://www.linkedin.com/company/keller-capital/about/,,3,3,,
8f101055-f92f-4d46-8f60-b5e2626f4b49,Kemexel Ventures (KEMEXEL GROUP COMPANIES),company,info@kemexel.com,We at KEMEXEL eCommerce Companies starting from Inventory Management & Ventures (Family Office),info@kemexel.com,http://kemexel.com/,http://kemexel.com/,,,"New Delhi, Delhi, India","New Delhi, Delhi, India",Corporate Venture Arms,,,https://www.linkedin.com/company/kemexel-ecommerce-private-limited/,1,3,1,"Debt,Early Stage Venture,Seed",
ac62aba2-f06e-46f2-aca0-f444e62c4591,Kentucky Science and Technology Corporation (KSTC),company,,"KSTC is a private, nonprofit corporation and makes investments through its investment arm, Keyhorse Capital",,http://www.kstc.com,http://www.kstc.com,,,"Lexington, Kentucky, United States","Lexington, Kentucky, United States",Corporate Venture Arms,,"Kris W. Kimel, Lee Todd",https://www.linkedin.com/company/116684/,,1,1,"Convertible Note,Early Stage Venture,Grant,Non Equity Assistance,Seed,Venture",https://www.twitter.com/kstc_ky
4b496914-1899-44b8-a8e4-4776d87016f8,Keppel Capital,company,,Keppel Capital is a premier asset manager in Asia,,http://www.kepcapital.com,http://www.kepcapital.com,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,,,https://www.linkedin.com/company/keppel-capital/?originalSubdomain=sg,,2,2,,
cebdd9ab-5286-4320-846b-1709ba4506fa,KeyTrust Group,company,,IT services and investment,,https://www.keytrust.com.au,https://www.keytrust.com.au,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/keytrust,,1,1,Early Stage Venture,
c0844c38-94c9-499a-8b1d-aa23697c26b4,Keywords Ventures (KWV),company,,Keywords Ventures (KWV) is a own venture capital fund of Keywords Ventures.,,,,,,,,Corporate Venture Arms,,,,,1,1,,
fd8fc01a-9928-4d4b-9320-73aeec607533,Khulisani Ventures,company,,Khulisani Ventures is Mineworkers Investment Company.,,https://khulisani.mic.co.za,https://khulisani.mic.co.za,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/mineworkers-investment-company,,5,5,Early Stage Venture,
da2ef760-ea98-48fd-a3ad-1dee542d3ea4,Kickstart Ventures,company,info@kickstart.ph,"Kickstart Ventures provides funding, facilities, expertise and business connections for start-ups.",info@kickstart.ph,http://www.kickstart.ph,http://www.kickstart.ph,,,"Makati, Manila, Philippines","Makati, Manila, Philippines",Corporate Venture Arms,,Loulou Khazen,https://www.linkedin.com/company/kickstart-ventures-inc-/,3,39,29,"Early Stage Venture,Late Stage Venture,Seed",http://twitter.com/Kickstartph
1512f9d8-59c6-421e-a956-e95add895f34,Kineticos Ventures,company,,"Kineticos Ventures Invests in biotechs looking to disrupt how drugs are developed, diseases are diagnosed and patients are treated.",,https://kineticos.com,https://kineticos.com,,,"Morrisville, North Carolina, United States","Morrisville, North Carolina, United States",Corporate Venture Arms,,Shailesh Maingi,https://www.linkedin.com/company/kineticos-life-sciences,,5,5,Early Stage Venture,
3ab861db-af2d-48a2-8fc2-cf4bbb61b369,Kinston Capital,company,contact@kinstoncapital.com,"Kinston Capital is an investment firm focused on APAC territories, with a presence in London, Geneva, and Seoul.",contact@kinstoncapital.com,https://www.kinstoncapital.com,https://www.kinstoncapital.com,,,"London, England, United Kingdom","London, England, United Kingdom",Corporate Venture Arms,,,https://www.linkedin.com/company/kinstoncapital,,,,"Convertible Note,Early Stage Venture,Private Equity,Secondary Market",
6990590c-8d05-4117-a629-1e05fb92e516,Kintetsu Venture Partners,company,info_kvp@rw.kintetsu.co.jp,Kintetsu Venture Partners is a corporate venture capital of the Kintetsu Group.,info_kvp@rw.kintetsu.co.jp,http://www.kintetsu-g-hd.co.jp/venture/,http://www.kintetsu-g-hd.co.jp/venture/,,,"Osaka, Osaka, Japan","Osaka, Osaka, Japan",Corporate Venture Arms,,,https://www.linkedin.com/company/è¿‘é‰„ã‚°ãƒ«ãƒ¼ãƒ—ãƒ›ãƒ¼ãƒ«ãƒ‡ã‚£ãƒ³ã‚°ã‚¹ï¼ˆæ ªï¼‰,1,10,8,,
665a6502-3643-4c74-ad82-9031aee9ca77,K - Invest,company,info@k-newmedia.de,K-Invest is the corporate venture capital arm of Klingel Gruppe.,info@k-newmedia.de,http://www.k-invest.de,http://www.k-invest.de,,,"Pforzheim, Baden-Wurttemberg, Germany","Pforzheim, Baden-Wurttemberg, Germany",Corporate Venture Arms,,,https://www.linkedin.com/company/klingel-ventures/,6,18,13,"Early Stage Venture,Seed",
3bb586de-531d-43d1-9be1-b9f7688a4ec8,Kloeckner Ventures,company,,Kloeckner Ventures is an integral part of the corporate digitalization strategy.,,https://www.kloeckner.ventures/,https://www.kloeckner.ventures/,,,"Berlin, Berlin, Germany","Berlin, Berlin, Germany",Corporate Venture Arms,,,,1,1,1,,
ab922db3-1606-4820-a729-fa70cb18fb4c,KMC Management,company,,KMC Management is an Asian global investment corporation based in Hong Kong.,,,,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",Corporate Venture Arms,,Kim ...,,1,1,1,,
e6fb5f91-e972-464c-b7e2-df33bc697892,Knowledge City Venture Capital,company,,Knowledge City Venture Capital is a Venture Capital arm of Knowledge City (Guangzhou) Investment Group.,,,,,,"Guangzhou, Guangdong, China","Guangzhou, Guangdong, China",Corporate Venture Arms,,,,,4,4,"Early Stage Venture,Late Stage Venture",
7ed88d87-0df8-45a0-b735-e6f150d8dced,Koch Disruptive Technologies,company,,Koch Disruptive Technologies is a venture capital firm that invests in technologies to improve businesses and create new opportunities.,,https://kochdisruptivetechnologies.com/,https://kochdisruptivetechnologies.com/,,,"Wichita, Kansas, United States","Wichita, Kansas, United States",Corporate Venture Arms,,"Charles Koch, Jason Illian",https://www.linkedin.com/company/kochdisruptivetechnologies,3,65,50,,https://www.twitter.com/DisruptiveKoch
65172844-d215-42a9-9f05-c1f6e4d9d421,Koch Investments Group,company,,Koch Investments Group is a venture capital firm that seeks opportunities to improve Kochâ€™s capabilities.,,https://www.kochind.com/companies/koch-investments-group,https://www.kochind.com/companies/koch-investments-group,,,"Wichita, Kansas, United States","Wichita, Kansas, United States",Corporate Venture Arms,,Fred C. Koch,https://www.linkedin.com/company/kochindustries,1,2,2,"Private Equity,Venture",
4498dd32-4cba-4183-befa-d0fe9402f856,Koch Strategic Platforms,company,,Koch Strategic Platforms is a prefered investment partner for growth-oriented strategic businesses developing in new-economy industries.,,,,,,"Wichita, Kansas, United States","Wichita, Kansas, United States",Corporate Venture Arms,,,,15,22,20,"Private Equity,Venture",
7d2ec5ea-36f9-4354-bbfb-bc097b55263a,Koch Ventures,company,,"Koch Ventures is a venture capital firm that specializes in providing seed-stage funding to technology, SaaS, and real estate companies.",,https://www.kochind.com/companies/koch-investments-group,https://www.kochind.com/companies/koch-investments-group,,,"Dallas, Texas, United States","Dallas, Texas, United States",Corporate Venture Arms,,David Koch,,5,15,11,"Early Stage Venture,Private Equity,Seed",
123e234d-3133-4090-8866-00a33925179a,Kolektor Ventures,company,kolektor.ventures@kolektor.com,Kolektor Ventures is a corporate VC fund that invests in start-ups in the early stages of development.,kolektor.ventures@kolektor.com,https://www.kolektordigital.com/en/kolektor-ventures,https://www.kolektordigital.com/en/kolektor-ventures,,,"Idrija, Idrija Commune, Slovenia","Idrija, Idrija Commune, Slovenia",Corporate Venture Arms,,,https://www.linkedin.com/showcase/kolektor-digital/?viewAsMember=true,,3,3,"Early Stage Venture,Seed",
30313f18-3a37-4c28-9004-5621a19c45bb,Koor Corporate Venture Capital,company,info@koor.com,Koor Corporate Venture Capital is a Tel Aviv-based venture capital firm that funds companies operating in a range of business segments.,info@koor.com,http://www.koor.co.il/default.asp,http://www.koor.co.il/default.asp,,,"Tel Aviv, Tel Aviv, Israel","Tel Aviv, Tel Aviv, Israel",Corporate Venture Arms,,,,6,13,8,"Early Stage Venture,Late Stage Venture",
e7f60c91-c425-4945-88dc-7686c904a61e,Koperasi Tenterra,company,,Malaysian Military Co-Operative,,https://www.katmb.com.my/en/home/,https://www.katmb.com.my/en/home/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/koperasi-angkatan-tentera-malaysia-berhad,,1,1,Seed,
413777c5-e7ff-4ec1-b54b-22d294d33d53,KPN Ventures,company,kpnventures@kpn.com,"KPN Ventures aims to partner with innovative technology companies, providing access to capital, expertise, network, and customer channels.",kpnventures@kpn.com,https://kpnventures.com/,https://kpnventures.com/,,,"Rotterdam, Zuid-Holland, The Netherlands","Rotterdam, Zuid-Holland, The Netherlands",Corporate Venture Arms,,,https://www.linkedin.com/company/kpn-ventures,5,32,25,"Early Stage Venture,Late Stage Venture",https://www.twitter.com/kpnventures
3aa8ee84-eee0-44e7-b15f-e845b2026ba8,KRA Group,company,kragroup@hindujagroup.com,Investment firm & promoter group,kragroup@hindujagroup.com,http://hindujagroup.com,http://hindujagroup.com,,,"Delhi, Delhi, India","Delhi, Delhi, India",Corporate Venture Arms,,"Abhijit Singh, Kushalin Sarma, Rakesh Agarwal",https://www.linkedin.com/company/hinduja-group,1,1,1,Venture,
ce5ce64c-b2c2-4632-940a-6ff19226ae58,Kraken,company,support@kraken.com,"Kraken is a cryptocurrency exchange that provides spot and futures trading between Bitcoin, Ethereum, and 40+ other digital assets.",support@kraken.com,https://www.kraken.com,https://www.kraken.com,,,"San Francisco, California, United States","San Francisco, California, United States",Corporate Venture Arms,,Jesse Powell,https://www.linkedin.com/company/kraken-exchange,1,14,13,"Early Stage Venture,Seed",https://twitter.com/krakenfx
9f6d597a-b1fc-4e48-8c8e-138872e2df9d,Krungsri Finnovate,company,finnovate@krungsri.com,Krungsri Finnovate is a venture capital firm aiming to be a strategic investor supporting startups to grow toward their set goals.,finnovate@krungsri.com,https://www.krungsrifinnovate.com/en/,https://www.krungsrifinnovate.com/en/,,,"Bangkok, Krung Thep, Thailand","Bangkok, Krung Thep, Thailand",Corporate Venture Arms,12,,https://www.linkedin.com/company/krungsri-finnovate,2,24,16,"Early Stage Venture,Late Stage Venture",
38757349-2d00-457b-bbdc-a43db52c4be0,KSL Maritime Ventures,company,,KSL Maritime Ventures is the venture arm of Kuok Group.,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",Corporate Venture Arms,,,,,2,2,Early Stage Venture,
d38cec50-58b4-4a0d-9f24-73f052313d7e,KUBIKx,company,hello@kubikx.com,"We invest into early-stage LogTech startups, focusing on digital supply chain, automation and sustainability. VC of the Schmitz Cargobull AG",hello@kubikx.com,https://kubikx.com,https://kubikx.com,,,"Berlin, Berlin, Germany","Berlin, Berlin, Germany",Corporate Venture Arms,,,https://www.linkedin.com/company/kubikx/,,1,1,"Early Stage Venture,Seed",
d41df764-f6bc-4eb7-b290-21ffeabaf68a,KuCoin Labs,company,,KuCoin Labs is the investment and research force of the KuCoin ecosystem.,,https://www.kucoin.com/land/kucoinlabs,https://www.kucoin.com/land/kucoinlabs,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/kucoin,,12,12,Early Stage Venture,
9dfa1889-fc40-4bc7-920d-7164f3d2c2bc,KuCoin Ventures,company,,KuCoin Ventures is an investment arm of KuCoin Exchange.,,https://www.kucoin.com/de/kucoin-ventures,https://www.kucoin.com/de/kucoin-ventures,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/kucoin/,1,22,21,Early Stage Venture,
586d0d2d-4632-4b44-b003-281c673ce902,KUNLUN,company,,Kunlun is a global Internet company based in China.,,http://www.kunlun.com,http://www.kunlun.com,,,"Beijing, Beijing, China","Beijing, Beijing, China",Corporate Venture Arms,,Yahui Zhou,https://www.linkedin.com/company/kunlun-inc/,9,43,39,"Late Stage Venture,Private Equity,Venture",
b4eca9f7-c9f3-4543-8738-a488ec75158b,Kuroneko Innovation Fund,company,,Kuroneko Innovation Fund operates as a corporate venture capital firm.,,https://kif.yamato-dx.com,https://kif.yamato-dx.com,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,,,,,1,1,Early Stage Venture,
1b55fe56-d483-4ca7-838b-7201a49b3a83,KVision,company,,KVision is the corporate VC arm of Thailandâ€™s Kasikorn Bank.,,http://www.kasikornvision.com,http://www.kasikornvision.com,,,"Bangkok, Krung Thep, Thailand","Bangkok, Krung Thep, Thailand",Corporate Venture Arms,,,https://www.linkedin.com/company/kasikornvision/,,4,4,Early Stage Venture,
1cef7946-80b5-4928-ab99-4732da3e7505,Lab Box,company,info@lab-box.com,Lab Box is a great Belgian start-up studio focusing on the future of mobility.,info@lab-box.com,https://www.lab-box.com/,https://www.lab-box.com/,,,"Brussels, Brussels Hoofdstedelijk Gewest, Belgium","Brussels, Brussels Hoofdstedelijk Gewest, Belgium",Corporate Venture Arms,,MichaÃ«l Grandfils,https://www.linkedin.com/company/lab-box,,2,2,"Early Stage Venture,Seed,Venture",
5cdf96b3-f384-405c-8192-4369c6a19f7e,LabCorp Venture Fund,company,,LabCorp Venture Fund invests in early stage private companies operating in current or strategically adjacent spaces.,,https://www.labcorp.com/labcorp-venture-fund,https://www.labcorp.com/labcorp-venture-fund,,,"Burlington, North Carolina, United States","Burlington, North Carolina, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/labcorp,,7,6,Early Stage Venture,
ecf45f5b-ab43-49c2-bbf7-7324c8738dfe,Lafayette General Health System,company,cirobinson@lgh.org,"Lafayette General Health restores, maintains, and improves the health of people in the communities it serves.",cirobinson@lgh.org,https://ochsnerlg.org,https://ochsnerlg.org,,,"Lafayette, Louisiana, United States","Lafayette, Louisiana, United States",Corporate Venture Arms,,"J. Franklin Mouton, L.A. Prejean, L.O. Clark",https://www.linkedin.com/company/lafayette-general-health/,1,2,2,"Convertible Note,Early Stage Venture,Seed",
7c95f5db-ccbe-49cb-a2b3-8ee483e48245,Laodong Fabaowang,company,,Laodong Fabaowang is a legal service platform that providing legal services like labour & employment law and consulting service.,,http://www.redsea888.com/,http://www.redsea888.com/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/å¹¿å·žçº¢æµ·äººåŠ›èµ„æºé›†å›¢è‚¡ä»½æœ‰é™å…¬å¸,,1,1,,
67fa3205-1fa0-4470-b986-22f5b670f438,LaunchPad Ventures,company,jake@launchpadli.com,LaunchPad Long Island is an exciting venture aimed at building entrepreneurship on Long Island.,jake@launchpadli.com,http://launchpadli.com/,http://launchpadli.com/,,,"Hicksville, New York, United States","Hicksville, New York, United States",Corporate Venture Arms,,Andrew Hazen,http://www.linkedin.com/company/launchpad-long-island/,,4,4,,http://twitter.com/LILaunchPad
208368aa-b138-4d5c-9f20-2c0fe1fc0ab3,Leaguer Group,company,info@leaguer.com.cn,Leaguer Group engages in the business of technological innovation services that promote transformation and technological achievement.,info@leaguer.com.cn,https://www.leaguer.com.cn/,https://www.leaguer.com.cn/,,,"Shenzhen, Guangdong, China","Shenzhen, Guangdong, China",Corporate Venture Arms,,Tang Lixin,https://www.linkedin.com/company/åŠ›åˆç§‘åˆ›é›†å›¢æœ‰é™å…¬å¸,5,25,25,,
