id,firstname,lastname,contactType,jobTitle,gender,description,birthday,favoriteEmail,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,companies,lastInteraction,nbInteractions,groups,Industry,Investment Stage,Website
5e1c77fd-e200-4a11-8780-9eaad809dc09,Pierre,Menard,person,Partner,,,,,,https://www.linkedin.com/in/pierre-m%C3%A9nard-3382a948,https://www.linkedin.com/in/pierre-m%C3%A9nard-3382a948,,,,,Otium Capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,BioTech,EdTech,Energy,B2B SaaS,Healthcare","Series A,Series B,Seed","http://www.omnescapital.com
"
5eba0857-8aeb-4347-bd33-aa285c84344b,Berenger,Teboul-Danguin,person,Venture Capital,,,,,,https://www.linkedin.com/in/b%C3%A9renger-teboul-danguin,https://www.linkedin.com/in/b%C3%A9renger-teboul-danguin,,,,,ISAI,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.isai.fr/
5f5f6b59-394d-4674-bd60-10a521065f3e,Romain,Grimal,person,Fintech VC,,,,,,https://www.linkedin.com/in/romaingrimal,https://www.linkedin.com/in/romaingrimal,,,,,Blackfin Capital Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare","Seed,Series A,Series B,Growth","http://www.blackfincp.com
"
5ff19c31-8654-4c2f-9e86-9ab0d655ccfe,Francois,Veron,person,Founder,,,,,,https://www.linkedin.com/in/francoisveronatnewfund,https://www.linkedin.com/in/francoisveronatnewfund,,,,,Newfund,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"FinTech,Food Tech,BioTech,B2B SaaS","Seed,Series A,Series B,Growth","http://www.newfundcap.com
"
600b94b5-cc2d-4bfa-976c-855d066275c3,Alexandre,Pelletier,person,"Founder, Consultant",,,,,,https://www.linkedin.com/in/alexpelletier,https://www.linkedin.com/in/alexpelletier,,,,,Cap Horn,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Healthcare,Energy,B2B SaaS","Seed,Series A",https://caphorn.vc/
601eb761-450a-40fe-b6f7-65b86c233548,Camille,Curtil,person,Venture Capital Senior Associate,,,,,,https://www.linkedin.com/in/camillecurtil,https://www.linkedin.com/in/camillecurtil,,,,,Seventure Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,BioTech,Data & Analytics,Healthcare","Seed,Series A,Series B,Growth",http://www.seventure.fr/
63a4d28c-4862-4d34-bd85-7230db25ad57,Matthieu,Baret,person,Managing Partner,,,,,,https://www.linkedin.com/in/matthieu-baret-a9944,https://www.linkedin.com/in/matthieu-baret-a9944,,,,,Eurazeo,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,FinTech,Real Estate","Series A,Series B",
63c72c48-69ee-4e3d-b0dc-3ca569169ddd,Tero,Mennander,person,General Partner,,,,,,https://www.linkedin.com/in/tero-mennander-a201a43,https://www.linkedin.com/in/tero-mennander-a201a43,,,,,Ventech,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Advertising,FinTech","Seed,Series A",https://www.ventechvc.com/
645aeb36-1a22-4340-b0dc-af97a3cdc719,Benjamin,Hara,person,Membre du Directoire - Managing Director,,,,,,https://www.linkedin.com/in/benjaminhara,https://www.linkedin.com/in/benjaminhara,,,,,Eurazeo,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,FinTech,Real Estate","Series A,Series B",
64b55618-5084-4b5e-9ee7-df501345e270,Thomas,Marsal,person,Principal,,,,,,https://www.linkedin.com/in/thomasmarsal,https://www.linkedin.com/in/thomasmarsal,,,,,Ring,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,B2B SaaS","Seed,Series A,Series B",https://www.ringcp.com/
64bbb3d7-3aff-46ff-ad49-f5dfc98348d8,Celine,Passedouet,person,Investment Manager,,,,,,https://www.linkedin.com/in/c%C3%A9line-passedouet-5a950026,https://www.linkedin.com/in/c%C3%A9line-passedouet-5a950026,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,IA,BioTech,EdTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.elaia.com/
65cb0f6e-f912-44f2-9618-598f6292ebfb,Constance,Rietzler,person,Partner,,,,,,https://www.linkedin.com/in/constancerietzler,https://www.linkedin.com/in/constancerietzler,,,,,Pleiade Venture,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Energy,Retail Tech","Seed,Series A",https://pleiadeventure.com/
660951b1-097d-4089-aec9-3fce9a6a7928,Olivier,Martret,person,Partner,,,,,,https://www.linkedin.com/in/olivier-martret-8736b965,https://www.linkedin.com/in/olivier-martret-8736b965,,,,,Serena,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,B2B SaaS,Healthcare","Seed,Series A",https://www.serena.vc/
67464e4a-8004-4a60-813d-fb74cbac940a,Francois,Lacoste,person,Managing Partner - Head of Private Debt,,,,,,https://www.linkedin.com/in/fran%C3%A7ois-lacoste-3869864,https://www.linkedin.com/in/fran%C3%A7ois-lacoste-3869864,,,,,Eurazeo,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,FinTech,Real Estate","Series A,Series B",
67545eab-0e0f-472d-b423-257ea2c80476,Maxime,Mandin,person,VC Managing Director,,,,,,https://www.linkedin.com/in/maxime-mandin-836583b,https://www.linkedin.com/in/maxime-mandin-836583b,,,,,Blackfin Capital Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare","Seed,Series A,Series B,Growth","http://www.blackfincp.com
"
685c798e-a867-42e7-8f42-1edfb51f7ba1,Lucas,Clement,person,Automatisation | Data | Low-code apps,,,,,,https://www.linkedin.com/in/lucas-cl%C3%A9ment-32772b83,https://www.linkedin.com/in/lucas-cl%C3%A9ment-32772b83,,,,,Alter Equity,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"EdTech,Energy,Healthcare,Food Tech","Seed,Series A",https://www.alter-equity.com/
68736f43-b85a-4fd0-8a98-003107b22924,Geoffroy,Bragadir,person,Managing Partner,,,,,,https://www.linkedin.com/in/geoffroybragadir,https://www.linkedin.com/in/geoffroybragadir,,,,,Ring,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,B2B SaaS","Seed,Series A,Series B",https://www.ringcp.com/
6c8e6354-b4cc-4a4e-bffe-9212fc11f5f7,Joseph,Houssais,person,VC Investor,,,,,,https://www.linkedin.com/in/joseph-houssais-b06286105,https://www.linkedin.com/in/joseph-houssais-b06286105,,,,,Red River West,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Space Tech","Series A,Series B",https://www.redriverwest.com/
6ca0e530-78a9-4b9b-8913-c8723e41ed9d,Tristan,Garde,person,Investment Associate,,,,,,https://www.linkedin.com/in/tristan-garde,https://www.linkedin.com/in/tristan-garde,,,,,Go capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Healthcare,Energy,BioTech","Seed,Series A",http://gocapital.fr/
6ce67961-3951-49c8-81e8-964ca9b7f52f,Kamel,Zeroual,person,General Partner,,Partner @Serena,,,,https://www.linkedin.com/in/kamelzeroual,https://www.linkedin.com/in/kamelzeroual,,,,,Serena,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"FinTech,Healthcare,IA,B2B SaaS","Series A,Seed",https://www.serena.vc/
6dd46769-f614-4db9-8ac3-679ef310ef3f,Bartosz,Jakubowski,person,partner,,VC at Alven,,,,https://www.linkedin.com/in/bartosz-jakubowski-20978b26,https://www.linkedin.com/in/bartosz-jakubowski-20978b26,,,,,Alven,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"FinTech,Apps,Healthcare,EdTech,Real Estate,B2B SaaS","Series B,Series A,Growth,Seed",http://www.alven.co/
6e337910-d778-427d-b097-4571e07d5376,Frederic,Mimoun,person,Private Equity  - Partner,,,,,,https://www.linkedin.com/in/frederic-mimoun-8565187,https://www.linkedin.com/in/frederic-mimoun-8565187,,,,,Omnes Capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,BioTech,EdTech,Energy,B2B SaaS,Healthcare","Series A,Series B,Seed","http://www.omnescapital.com
"
6e55d9da-4f64-4ac5-beaa-f98f79049c4d,Amanda,Gett-Chaperot,person,Partner,,,,,,https://www.linkedin.com/in/amgett,https://www.linkedin.com/in/amgett,,,,,Hitchhiker Ventures,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Retail Tech,B2B SaaS,Future Of Work,MarTech,Apps,Real Estate","Seed,Series A",https://hitchhiker.vc/
6eb572dc-075e-4fba-8c48-ca20d23d002d,Eric,Gallerne,person,Managing Partner - Co-Head of Private Debt,,,,,,https://www.linkedin.com/in/eric-gallerne-385a394,https://www.linkedin.com/in/eric-gallerne-385a394,,,,,Eurazeo,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,FinTech,Real Estate","Series A,Series B",
6ed292c2-db53-4a10-999f-c0b039917541,Manal,Salah,person,Partner,,,,,,https://www.linkedin.com/in/manal-salah,https://www.linkedin.com/in/manal-salah,,,,,Eutopia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Food Tech,Real Estate","Seed,Series A",https://eutopia.vc/
7038cce5-035e-4317-8c5c-cb2c06d0d218,Charles,Vayr,person,Student,,,,,,https://www.linkedin.com/in/charles-vayr,https://www.linkedin.com/in/charles-vayr,,,,,Capagro,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Food Tech,AgriTech","Seed,Series A",https://capagro.fr/
729b4844-7cf9-431f-8fdc-0c9e9e0da502,Cyril,Bertrand,person,Investor,,,,,,https://www.linkedin.com/in/bertrandcyril,https://www.linkedin.com/in/bertrandcyril,,,,,XAnge,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,B2B SaaS","Seed,Series B,Series A",http://www.xange.fr
735dfeb0-7c30-4efb-839e-6195d62711a8,Moritz,Arndt,person,VC,,,,,,https://www.linkedin.com/in/moritz-arndt,https://www.linkedin.com/in/moritz-arndt,,,,,Eurazeo,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,FinTech,Real Estate","Series A,Series B",
748a724f-3870-4615-9835-18f55a682050,Marion,Combette,person,Strategy and Operations Senior Consultant,,,,,,https://www.linkedin.com/in/marion-combette-b0587b19,https://www.linkedin.com/in/marion-combette-b0587b19,,,,,Eutopia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Food Tech,Real Estate","Seed,Series A",https://eutopia.vc/
75d31ca0-031d-4c16-9ef1-e03a1770d7e0,Nicolas,E.,person,Partner,,,,,,https://www.linkedin.com/in/nicolaselbaze,https://www.linkedin.com/in/nicolaselbaze,,,,,Partech,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,IA,Commerce & Shopping,Data & Analytics,Energy,FinTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://partechpartners.com/
7798b0e5-61c9-48da-ad70-dbf786b9aa8c,Alexandre,Ouimet-Storrs,person,Managing Partner,,,,,,https://www.linkedin.com/in/alexandre-ouimet-storrs-b79a644,https://www.linkedin.com/in/alexandre-ouimet-storrs-b79a644,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,IA,BioTech,EdTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.elaia.com/
77bb9586-4565-4caf-842d-c730aa4cd6a7,Andre,Francois-Poncet,person,Partner - Growth Equity,,,,,,https://www.linkedin.com/in/andr%C3%A9-fran%C3%A7ois-poncet-62a32823,https://www.linkedin.com/in/andr%C3%A9-fran%C3%A7ois-poncet-62a32823,,,,,Partech,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Apps,IA,Commerce & Shopping,Data & Analytics,Energy,FinTech,Healthcare","Seed,Series A,Series B,Growth",https://partechpartners.com/
7861e4d7-4629-4a36-ac62-0d0c67376cf7,Oxana,Kukhaneva,person,Venture Partner,,,,,,https://www.linkedin.com/in/kukhaneva,https://www.linkedin.com/in/kukhaneva,,,,,Seventure Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,BioTech,Data & Analytics,Healthcare","Seed,Series A,Series B,Growth",http://www.seventure.fr/
794a7ff2-de4c-46ce-b3ae-22c9bef1a18f,Tom,Burt,person,Head of Life Sciences,,,,,,https://www.linkedin.com/in/thomashburt,https://www.linkedin.com/in/thomashburt,,,,,Sofinnova Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Healthcare,BioTech","Seed,Series A,Series B,Growth",https://sofinnovapartners.com/
7a027829-231e-40cc-a798-39f79159118e,Mehdi,Belkahla,person,Principal - Growth Equity,,,,,,https://www.linkedin.com/in/mehdi-belkahla-5252363a,https://www.linkedin.com/in/mehdi-belkahla-5252363a,,,,,Citizen Capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,Future Of Work,Food Tech","Seed,Growth",https://www.citizencapital.fr/
7b8ab4b8-5390-407a-8547-5cf25681e140,Theodore,Moret,person,Growth,,,,,,https://www.linkedin.com/in/th%C3%A9odore-moret-5756b71ba,https://www.linkedin.com/in/th%C3%A9odore-moret-5756b71ba,,,,,Seventure Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,BioTech,Data & Analytics,Healthcare","Seed,Series A,Series B,Growth",http://www.seventure.fr/
7c859c85-b57e-4274-ae34-28afea92c4c5,Gemma,Gil,person,Office Manager,,,,,,https://www.linkedin.com/in/gemma-gil-6b856779,https://www.linkedin.com/in/gemma-gil-6b856779,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,BioTech,EdTech,Healthcare,IA","Seed,Series A,Series B,Growth",https://www.elaia.com/
7e393b0b-7c23-4372-b0bd-34752b0c4ae3,Olivier,Tonneau,person,Partner,,,,,,https://www.linkedin.com/in/olivier-tonneau-a018431,https://www.linkedin.com/in/olivier-tonneau-a018431,,,,,Quantonation,,0,Les VC Francais - 399 options pour lever des fonds 🤝,BioTech,"Series A,Seed",https://www.quantonation.com/
7e61c253-5f9c-49bc-bd0d-445e53d01737,Stanislas,Pesic,person,Co-Founder,,,,,,https://www.linkedin.com/in/stanislas-pesic,https://www.linkedin.com/in/stanislas-pesic,,,,,Educapital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,EdTech,"Seed,Series A",https://www.educapital.fr/
7eb32790-e384-46da-ad25-dd45f80eed2f,Georges,Casala,person,Operating Partner,,,,,,https://www.linkedin.com/in/georges-casala-b4a45b43,https://www.linkedin.com/in/georges-casala-b4a45b43,,,,,Advent International,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Healthcare,Retail Tech,B2B SaaS","Series A,Series B,Growth",https://www.adventinternational.com/
7eb45816-5e52-4252-8717-3490473b6494,Ryad,Hacene,person,Head of Investment,,"- Passionate about tech, VC and startup ecosystems 💡 - Community Builder 👪 - Apply to Le Fonds & Investors Club by FrenchFounders 📩 : https://lefonds.vc/apply/",,,,https://www.linkedin.com/in/ryad-hacene,https://www.linkedin.com/in/ryad-hacene,,,,,FrenchFounders,,0,Les VC Francais - 399 options pour lever des fonds 🤝,,"Seed,Series A,Series B",https://www.frenchfounders.com/
7ec8c00a-80d4-4370-b2ba-82cb345630f8,Emmanuel,Perez-Duarte,person,General Secretary & CFO,,,,,,https://www.linkedin.com/in/emmanuelperezduarte,https://www.linkedin.com/in/emmanuelperezduarte,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"BioTech,B2B SaaS,EdTech,Healthcare,IA","Seed,Series A,Series B,Growth",https://www.elaia.com/
7eeb9b09-8182-4bd5-9b84-b4eb1d0ba07b,Roxane,Jaffrezic,person,Investment Analyst,,,,,,https://www.linkedin.com/in/roxane-jaffrezic-0229a3195,https://www.linkedin.com/in/roxane-jaffrezic-0229a3195,,,,,GENERIS CAPITAL PARTNERS,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,Energy,Food Tech,Healthcare","Growth,Seed,Series A",http://www.generiscapital.com/
7fa0a6c5-1cfb-4d4b-a95c-1c6238acb56a,Paul,Strachman,person,Founding Partner,,,,,,https://www.linkedin.com/in/paulstrachman,https://www.linkedin.com/in/paulstrachman,,,,,ISAI,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.isai.fr/
81186f11-0dd6-459c-b33d-0b636d6c0bee,Heba,Hitti,person,Marketing & Community director,,,,,,https://www.linkedin.com/in/heba-hitti,https://www.linkedin.com/in/heba-hitti,,,,,Serena,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,B2B SaaS,Healthcare","Seed,Series A",https://www.serena.vc/
823d1aff-618a-4dc4-be6a-60d143d3e657,Paul,Mussillon,person,Research Associate,,,,,,https://www.linkedin.com/in/paul-mussillon-892259147,https://www.linkedin.com/in/paul-mussillon-892259147,,,,,Breega,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Advertising,AgriTech,Apps,IA,FinTech","Seed,Series A,Series B,Growth",https://www.breega.com/
82a5986f-b602-4342-9c26-c73069018b13,Agathe,Destruhaut,person,Chief of Staff,,,,,,https://www.linkedin.com/in/agathe-destruhaut,https://www.linkedin.com/in/agathe-destruhaut,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,IA,BioTech,EdTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.elaia.com/
84069674-0306-4324-9f7a-0fac4b181ae5,Omri,Benayoun,person,General Partner,,,,,,https://www.linkedin.com/in/omribenayoun,https://www.linkedin.com/in/omribenayoun,,,,,Partech,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,IA,Commerce & Shopping,Data & Analytics,Energy,FinTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://partechpartners.com/
850b51df-27a3-42d4-97e3-85184cf03b6f,Marie,Yamamoto,person,Investor Relations Associate,,,,,,https://www.linkedin.com/in/marie-yamamoto-b8b635138,https://www.linkedin.com/in/marie-yamamoto-b8b635138,,,,,blisce,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"MarTech,Apps",,https://blisce.com/
8557bb18-1117-4f04-aaf9-dd56e740d27e,Eva,Gal-Ostrzega,person,Jr. Operations Manager - Uber Eats New Verticals,,,,,,https://www.linkedin.com/in/eva-lgo,https://www.linkedin.com/in/eva-lgo,,,,,Uber,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,EdTech,FinTech,Healthcare,B2B SaaS,Real Estate","Seed,Series A,Series B,Growth",http://www.alven.co/
85c77b76-238e-4cf7-bba2-8da3ea5e6b70,Pierre,Kosciusko-Morizet,person,Co Founder & Chairman,,"The French Internet Entrepreneurs Fund. ISAI has invested in BlaBlaCar, Commerce Guys, Evaneos, StickyAds, 360Learning, TinyCLues, , Adikteev, Labelium... + Pierre Kosciusko-Morizet is an Internet entrepreneur, founder and former CEO of French e-commerce pioneer PriceMinister. After he sold Price... + Pierre Kosciusko-Morizet is an Internet entrepreneur, founder and former CEO of French e-commerce pioneer PriceMinister. After he sold Price...",,,,https://www.linkedin.com/in/pierre-kosciusko-morizet-30041,https://www.linkedin.com/in/pierre-kosciusko-morizet-30041,,,,,ISAI,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.isai.fr/
860a4a86-4f7a-4ccc-9efd-be311ea080e5,Alexandre,Glaser,person,Principal,,,,,,https://www.linkedin.com/in/alexandre-glaser-818ba678,https://www.linkedin.com/in/alexandre-glaser-818ba678,,,,,Educapital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,EdTech,"Seed,Series A",https://www.educapital.fr/
883bac1e-8204-4755-a51f-89306dde02f3,Matthieu,Bonamy,person,Partner,,,,,,https://www.linkedin.com/in/matthieu-bonamy-4046013,https://www.linkedin.com/in/matthieu-bonamy-4046013,,,,,Eurazeo,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,FinTech,Real Estate","Series A,Series B",
88682fc5-d255-4a89-a8f4-e84528c0aa89,Cyril,Guenoun,person,Co-founder & General Partner,,,,,,https://www.linkedin.com/in/cyril-guenoun,https://www.linkedin.com/in/cyril-guenoun,,,,,Aglae Ventures by Groupe Arnault,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,Commerce & Shopping,FinTech","Seed,Series A,Series B,Growth","http://www.aglaeventures.com
"
8a8207e5-08e8-40c2-9ae9-fe080e1c3c7a,Lucia,Faccio,person,Partner Sofinnova Telethon Fund,,,,,,https://www.linkedin.com/in/lucia-faccio-744721,https://www.linkedin.com/in/lucia-faccio-744721,,,,,Sofinnova Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"B2B SaaS,Healthcare,BioTech","Seed,Series A,Series B,Growth",https://sofinnovapartners.com/
8b50c0e3-7e15-4c62-a241-20e85c637f66,Benoist,Grossmann,person,CEO Eurazeo Investment Manager,,,,,,https://www.linkedin.com/in/benoist-grossmann-4956b37,https://www.linkedin.com/in/benoist-grossmann-4956b37,,,,,Eurazeo,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,FinTech,Real Estate","Series A,Series B",
8b9529c7-2222-44b9-8925-58136dc529ac,Tiphaine,Muepu,person,VC Analyst,,,,,,https://www.linkedin.com/in/tiphaine-muepu-4ba4b7198,https://www.linkedin.com/in/tiphaine-muepu-4ba4b7198,,,,,Capagro,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Food Tech,AgriTech","Seed,Series A",https://capagro.fr/
8b9f0d91-5a23-4359-a63d-c206862d9ca1,Sebastien,Ritter,person,Partner Growth Lending,,,,,,https://www.linkedin.com/in/s%C3%A9bastien-ritter-32714621,https://www.linkedin.com/in/s%C3%A9bastien-ritter-32714621,,,,,ISAI,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,Healthcare,B2B SaaS","Seed,Series A,Growth,Series B",https://www.isai.fr/
8bc28e3c-c3cd-4579-a179-112669c2d30f,Sylvain,Cascarino,person,CFO - Partner,,,,,,https://www.linkedin.com/in/sylvain-cascarino-a499056,https://www.linkedin.com/in/sylvain-cascarino-a499056,,,,,KurmaPartners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"BioTech,Healthcare","Seed,Series A,Series B",https://www.kurmapartners.com/en
8c6bc9a9-73c3-4f21-a079-a1145d484210,Eleonore,Lafonta,person,Chief of Staff,,,,,,https://www.linkedin.com/in/el%C3%A9onore-lafonta,https://www.linkedin.com/in/el%C3%A9onore-lafonta,,,,,Five Seasons Ventures,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Food Tech,Retail Tech","Seed,Series A",https://www.fiveseasons.vc/
8cd0ef2c-1680-4ac2-aee6-2c5d06346716,Sybille,Ranchon,person,Serena squad member,,,,,,https://www.linkedin.com/in/sybilleranchon,https://www.linkedin.com/in/sybilleranchon,,,,,Serena,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"IA,FinTech,B2B SaaS,Healthcare","Seed,Series A",https://www.serena.vc/
8d474cbb-9798-40c7-bfc3-633adf0110cd,Nadir,Tita,person,VC @XAnge,,,,,,https://www.linkedin.com/in/nadir-tita-835079191,https://www.linkedin.com/in/nadir-tita-835079191,,,,,XAnge,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Commerce & Shopping,B2B SaaS","Seed,Series B,Series A","http://www.xange.fr
"
8fec7f40-ccc4-4695-852a-30c4e22335b3,Alexis,Menard,person,Directeur investissements,,,,,,https://www.linkedin.com/in/menardalexis,https://www.linkedin.com/in/menardalexis,,,,,Go capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Healthcare,Energy,BioTech","Seed,Series A",http://gocapital.fr/
92010def-dcd8-4293-932e-7c8e24fa6580,David,Manjarres,person,Administrateur,,,,,,https://www.linkedin.com/in/davidmanjarres,https://www.linkedin.com/in/davidmanjarres,,,,,Seventure Partners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,BioTech,Data & Analytics,Healthcare","Seed,Series A,Series B,Growth",http://www.seventure.fr/
92664085-7b3a-4763-9cdd-491952d7d6e7,Vanessa,Malier,person,Managing Partner at Kurma Partners,,,,,,https://www.linkedin.com/in/vanessa-malier-biotechnology,https://www.linkedin.com/in/vanessa-malier-biotechnology,,,,,KurmaPartners,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"BioTech,Healthcare","Seed,Series A,Series B",https://www.kurmapartners.com/en
95f626ac-4b67-4473-915b-52d3ae003014,Etienne,Marsot,person,VC Associate,,,,,,https://www.linkedin.com/in/etienne-marsot-27228712b,https://www.linkedin.com/in/etienne-marsot-27228712b,,,,,Eutopia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Food Tech,Real Estate","Seed,Series A",https://eutopia.vc/
961ac82c-b35f-48c7-b9fe-ffba7cecb6d9,Tidjane,Deme,person,General Partner,,,,,,https://www.linkedin.com/in/tidjanedeme,https://www.linkedin.com/in/tidjanedeme,,,,,Partech,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,IA,Commerce & Shopping,Data & Analytics,Energy,FinTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://partechpartners.com/
973c8e1b-ee5e-40ac-abb7-347f2fea4f6c,Yazid,Hadni,person,Co-Founder,,,,,,https://www.linkedin.com/in/yazid-hadni,https://www.linkedin.com/in/yazid-hadni,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,IA,BioTech,EdTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.elaia.com/
9a04424c-9314-4be2-9337-6d76432975d3,Quentin,Simon,person,Board Member,,,,,,https://www.linkedin.com/in/quentinsimon,https://www.linkedin.com/in/quentinsimon,,,,,Starquest Capital,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Energy,Food Tech,Healthcare,B2B SaaS","Seed,Series A,Series B","http://www.starquest-capital.com
"
9a2f3cca-684d-4e2d-85cf-6faa71bf9bf1,Manon,Sorroche,person,Venture Capital Analyst at Elaia,,,,,,https://www.linkedin.com/in/manon-sorroche,https://www.linkedin.com/in/manon-sorroche,,,,,Elaia,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"AgriTech,IA,BioTech,EdTech,Healthcare,B2B SaaS","Seed,Series A,Series B,Growth",https://www.elaia.com/
9bfc6e3b-777a-4be6-a4d8-6e8c0c1ddbba,Lea,Verdillon,person,Partner,,,,,,https://www.linkedin.com/in/l%C3%A9a-verdillon-60503a59,https://www.linkedin.com/in/l%C3%A9a-verdillon-60503a59,,,,,Aglae Ventures by Groupe Arnault,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Apps,Commerce & Shopping,FinTech","Seed,Series A,Series B,Growth","http://www.aglaeventures.com
"
9c53c5eb-6446-4a0f-ad5d-b8e37c5cc329,Diego,Vega,person,Product & Partnerships,,,,,,https://www.linkedin.com/in/diegovegajenkins,https://www.linkedin.com/in/diegovegajenkins,,,,,Breega,,0,Les VC Francais - 399 options pour lever des fonds 🤝,"Advertising,AgriTech,Apps,IA,FinTech","Seed,Series A,Series B,Growth",https://www.breega.com/
