id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,Fund size,Last fund,Notable LPs
73fc7b9b-6d0d-4591-be25-840864eee4f2,JamJar Investments,company,,"Finance, Financial Services, Venture Capital",,http://www.jamjarinvestments.com/,http://www.jamjarinvestments.com/,,,🇬🇧 UK,🇬🇧 UK,"European Family Offices' Founders ,VC Founds - Seed - US/Europe,Top European VCs","€120,000,000",2022,British Business Bank (BBB)
6756986e-19ef-43cd-9c32-b71d0d391107,Jenson Funding Partners,company,,,,https://jensonfundingpartners.com,https://jensonfundingpartners.com,,,"Runway East, 20 St Thomas Street, London, SE1 9RS.","Runway East, 20 St Thomas Street, London, SE1 9RS.",Top European VCs,"€70,000,000",2022,
aa52821f-c0c8-4e35-a560-4e16a5034d08,Jerusalem Venture Partners,company,,,,,,,,🇮🇱 Israel,🇮🇱 Israel,Top European VCs,"€195,000,000",2019,Bpifrance
b601ab7c-94cf-44c2-aedd-5e6c31af552f,JME Ventures,company,,,,https://jme.vc/,https://jme.vc/,,,"Juan de Mena 8, 28014 Madrid, Spain","Juan de Mena 8, 28014 Madrid, Spain",Top European VCs,"€60,000,000",2019,"José Manuel Entrecanales, Fond.ICO"
2072a3e3-1582-4457-9de3-60ef2996354b,JOIN Capital,company,,,,join.capital,join.capital,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,,2017,Draper Esprit
9c4f3318-02c2-4fba-b6e6-b045a962b478,Joyance Partners,company,,"Business Development, Financial Services, Service Industry, Venture Capital",,https://www.joyancepartners.com/,https://www.joyancepartners.com/,,,USA,USA,"All VCs ,VC Founds - Seed - US/Europe,Seed & Series A US VC's ,Top European VCs","€2,750,000",2019,
be084345-4a60-4b54-b52d-8f660b2f1eba,Karma Ventures,company,,,,https://www.karma.vc/,https://www.karma.vc/,,,"Toompuiestee 33a, Tallinn, Harjumaa 10149, EE","Toompuiestee 33a, Tallinn, Harjumaa 10149, EE",Top European VCs,"€100,000,000",2021,"Baltic Innovation Fund 2 (BIF 2), Jaan Tallinn, Ahti Heinla, Till Quack, Jani Huoponen, Sergei Anikin, Isomer Capital, ASI, Swedbank, LHV, Tesi"
9091c1f9-3cc5-4c56-86a4-9c66c91ea0fc,Kaya VC,company,,,,,,,,🇨🇿 Czech Republic,🇨🇿 Czech Republic,Top European VCs,"€72,000,000",2021,European Investment Fund (EIF)
9fc6b9a4-12c3-4d6e-8528-b7fb5c47c68b,KBC Focus Fund,company,,,,https://www.focusfund.be/,https://www.focusfund.be/,,,Belgium,Belgium,Top European VCs,"€50,000,000",2019,KBC
27ba47ba-529d-42c0-a2a4-236a3f27bb29,KEEN Venture Partners,company,,,,,,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Top European VCs,"€120,000,000",2021,"European Investment Fund (EIF), KPN Ventures"
20fae935-14ad-438c-942e-11c5fa89bf15,K Fund,company,,"K Fund is a venture capital fund backing founders across Southern Europe and Latin America, from Seed to Series B.",,https://en.kfund.vc/,https://en.kfund.vc/,,,"Calle Juan Bravo 10, 28006, Madrid, Spain","Calle Juan Bravo 10, 28006, Madrid, Spain","All VCs ,Top European VCs","€70,000,000",2020,
1b31c137-c891-4835-8850-e3fa56300216,Kibo Ventures,company,,Kibo Ventures is a venture capital fund investing in early-stage internet and mobile companies.,,http://kiboventures.com/,http://kiboventures.com/,,,"Calle Zurbano 34, 28010 Madrid","Calle Zurbano 34, 28010 Madrid",Top European VCs,"€55,000,000",2020,"European Investment Fund (EIF), Telefónica, La Caixa, Mutua, CDTI, Isomer Capital, Cofides, XES Galicia, ICF, Semapa, Tressis"
1d1b3173-430b-47cf-a58f-abe3b4c68c51,kickfund,company,,,,,,,,🇨🇭 Switzerland,🇨🇭 Switzerland,Top European VCs,"€55,000,000",2021,
75734384-683b-4c8a-9ff3-d2b516f309f5,Kiko Ventures,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€425,000,000",2022,
6018e1da-41a7-4164-a749-35fc3ebd6096,Kindred Capital,company,,,,https://www.kindredcapital.vc/,https://www.kindredcapital.vc/,,,"First Floor, 44-46 Sekforde Street, London, London EC1R0HA, GB","First Floor, 44-46 Sekforde Street, London, London EC1R0HA, GB",Top European VCs,"€119,000,000",2023,"University of Chicago, British Patient Capital, Isomer Capital, Industry Ventures, Legal & General"
85a56567-afd1-4e4f-bcaf-e14c3cd9ac47,Kjeller Innovation,company,,,,,,,,🇳🇴 Norway,🇳🇴 Norway,Top European VCs,"€20,000,000",2018,European Investment Fund (EIF)
6e27ddf6-50c0-4127-b8d7-fe1c1a111924,Klima Energy Transition Fund,company,,,,,,,,🇪🇸 Spain,🇪🇸 Spain,Top European VCs,"€210,000,000",2021,"Alantra, Enagas, European Investment Fund (EIF)"
fcf98460-5fd1-406c-9ceb-ae10ff1ddfdd,Kohli Ventures,company,,,,https://www.kohliventures.com,https://www.kohliventures.com,,,UK,UK,Top European VCs,"€23,500,000",2017,Tej Kohli
6f4a3159-8fb3-4274-b710-ed24d0764d98,Korelya Capital,company,,Korelya's mission is to broaden the horizon of European tech companies by providing capital for growth and access to Asian markets.,,http://www.korelyacapital.com/,http://www.korelyacapital.com/,,,"France,UK,Estonia,Spain,Germany,Netherlands","France,UK,Estonia,Spain,Germany,Netherlands",Top European VCs,"€200,000,000",2016,"Naver, Line"
04ce400a-f031-4917-ae69-29f2d63d255e,Korify Capital,company,,,,,,,,🇨🇭 Switzerland,🇨🇭 Switzerland,Top European VCs,"€88,500,000",2021,Infinitas Capital
c5eeb84b-f2d5-4529-8e5e-a70f7e84abda,K&T Capital,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€20,000,000",2018,
1068e216-5993-4c4d-ad5b-96405a308128,Kurma Partners,company,,"Biotechnology, Financial Services, Health Care, Health Diagnostics, Life Science",,http://www.kurmapartners.com/,http://www.kurmapartners.com/,,,"France,Germany","France,Germany","VC Founds - Seed - US/Europe,Top European VCs","€160,000,000",2022,
6e197433-a39b-4903-8629-7d9956d811b1,La Famiglia,company,,La Famiglia is an early-stage venture capital fund backing the best tech entrepreneurs across Europe and the US.,,https://www.lafamiglia.vc/home/,https://www.lafamiglia.vc/home/,,,Germany,Germany,"All VCs ,Top European VCs","€60,000,000",2020,"Mittal, Pictet, Oetker, Hymer and Swarovski families, Voith Group, Franke, Hapag Lloyd, Solvay, Adidas, Valentino, Niklas Zennström, Alex Chesterman, Hanno Renner"
fa7d26ab-84b5-4a22-9468-e3c3c638d027,La Famiglia (Seed),company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€165,000,000",2023,"Ilkka Paananen, Ross Mason, Qasar Younis, Hanno Renner, Michael Wax, family office behind Valentino, Adidas, Swarovski, Hapag Lloyd and Estée Lauder"
b664a5b4-9783-4ae3-b352-689475121550,La Famiglia (Growth),company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€90,000,000",2023,"Ilkka Paananen, Ross Mason, Qasar Younis, Hanno Renner, Michael Wax, family office behind Valentino, Adidas, Swarovski, Hapag Lloyd and Estée Lauder"
c59775e6-b320-4093-9921-cbbb916ce8d2,Lakestar,company,,Lakestar is a venture capital firm investing in technology companies led by exceptional entrepreneurs.,,http://lakestar.com,http://lakestar.com,,,🇨🇭 Switzerland,🇨🇭 Switzerland,"All VCs ,Top European VCs","€678,000,000",2019,European Investment Fund (EIF)
2cf5905d-7554-4467-8035-b50e90ce67a9,La Poste Ventures,company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€35,000,000",2021,La Poste
2c3c4ed2-c30c-4b80-aa7f-c3140cd871cd,Large Ventures,company,,,,,,,,🇮🇹 Italy,🇮🇹 Italy,Top European VCs,"€150,000,000",2022,CDP Equity
be86ff4d-49e1-4eeb-9f9d-ea6bfd7d7d21,Latitude,company,,"Latitude is the sister fund to London-based seed investor LocalGlobe, supporting founders from series B onwards.",,https://www.latitudeim.com/,https://www.latitudeim.com/,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€168,000,000",2021,
90f5c7d2-ef61-4db5-ac3c-b107cb833c58,LauncHub Ventures,company,,,,,,,,🇧🇬 Bulgaria,🇧🇬 Bulgaria,Top European VCs,"€74,000,000",2021,"European Investment Fund (EIF), IFC"
73215105-81fe-491f-921f-8bf2553135bd,LAUNCHub Ventures,company,,,,https://launchub.vc,https://launchub.vc,,,"bul. Cherni Vrah 47, floor 4, Sofia, Bulgaria","bul. Cherni Vrah 47, floor 4, Sofia, Bulgaria",Top European VCs,"€18,000,000",2016,European Investment Fund (EIF)
2e560232-acb1-4916-a86d-b853d200bc4f,Lauxera Capital Partners,company,,Health Care,,lauxera.com,lauxera.com,,,🇫🇷 France,🇫🇷 France,"VC Founds - Seed - US/Europe,Top European VCs","€100,000,000",2021,"Bpifrance, Covea, Tethys, Compagnie Nationale à Portefeuille, Financière Dassault and Candriam"
033fa9fe-c3d8-44f3-909c-9eec9912c89f,LcX Opportunity Fund,company,,,,,,,,🇱🇹 Lithuania,🇱🇹 Lithuania,Top European VCs,"€32,000,000",2018,Invega
8f2e6e62-970f-4120-a2eb-fb751e7c087b,LeadBlock Partners,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,,2022,"GSR, Portofino Technologies, Woorton, Keyrock, Yoann Turpin, Cyrus Fazel"
10db1124-9025-4935-b818-1d0a00ab9a66,Leafy Tunnel,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€26,700,000",2022,
1e53e0b5-a26c-4429-88a6-ae25bb2eb205,Ledger Cathay Capital,company,,Ledger Cathay Capital operates as a corporate venture firm operated by Ledger.,,https://www.ledger.com/cathay-ledger-fund,https://www.ledger.com/cathay-ledger-fund,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€100,000,000",2022,BPIFrance
0893e72b-9e99-4e5b-bf5d-b29644bd8e01,Leta Capital,company,,,,https://en.leta.vc/,https://en.leta.vc/,,,"ulitsa Leninskaya Sloboda 26, Moscow, Moscow City 115280, RU","ulitsa Leninskaya Sloboda 26, Moscow, Moscow City 115280, RU",Top European VCs,"€84,000,000",2021,
5375b6b3-0497-4055-8926-882b8ae24fd9,Lifeline Ventures,company,,"Finance, Financial Services, FinTech, Venture Capital",,http://www.lifelineventures.com/,http://www.lifelineventures.com/,,,Finland,Finland,"All VCs ,VC Founds - Seed - US/Europe,Top European VCs","€150,000,000",2023,
8fff360a-90d2-42d1-b0e1-3921bcc7fb4a,Lightbird Ventures,company,,,,https://lightbird.vc/,https://lightbird.vc/,,,"Limmatstrasse 214, 8005 Zürich, Switzerland","Limmatstrasse 214, 8005 Zürich, Switzerland",Top European VCs,,2021,La Mobilière
569e2007-d320-4883-9d53-a21dbab1939b,Lighthouse Ventures,company,,An Early-Stage and Acceleration Venture Capital,,https://lhv.vc/,https://lhv.vc/,,,🇨🇿 Czech Republic,🇨🇿 Czech Republic,Top European VCs,"€23,000,000",2019,European Investment Fund (EIF)
3f420af4-899e-43cc-aa2a-38b03202e2cb,LIghtshift Capital,company,,,,,,,,🇵🇹 Portugal,🇵🇹 Portugal,Top European VCs,"€26,500,000",2022,"DCG, GSR, LD Capital, Protocol Labs"
87a18f87-fb11-4a55-9c7b-5d50105565a0,LionBird,company,,,,,,,,🇮🇱 Israel,🇮🇱 Israel,Top European VCs,"€22,500,000",2016,
037de18f-fd62-4253-a4ca-473b79f9a488,Localglobe,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€126,000,000",2021,
d1288db0-a998-49da-9072-2dd23d2abc32,London Venture Partners,company,,,,https://londonvp.com/,https://londonvp.com/,,,"7 Portland Mews, London W1F 8JQ","7 Portland Mews, London W1F 8JQ","All VCs ,Top European VCs","€72,500,000",2019,
5af9d82c-3c61-4f87-8c9e-33481d2810f7,Look AI Ventures,company,,,,,,,,🇨🇿 Czech Republic,🇨🇿 Czech Republic,Top European VCs,"€20,000,000",2023,"Daniel Kunz, Pavel Rosendorf, and Alexander Brányik"
736bdc34-9718-43fa-8228-7eef7e7b0da7,LT Capital,company,,,,http://ltcapital.vc/,http://ltcapital.vc/,,,"Karola Bunscha 18, 30-392 Cracow, Poland","Karola Bunscha 18, 30-392 Cracow, Poland",Top European VCs,"€10,000,000",2019,"Movens Capital, National Centre of Research and Development"
1549c28a-a5dc-4cfc-9e51-22ec69852068,Luminar Ventures,company,,,,https://www.luminarventures.com/,https://www.luminarventures.com/,,,🇸🇪 Sweden,🇸🇪 Sweden,Top European VCs,"€50,000,000",2018,"European Investment Fund (EIF), Saminvest AB"
7a73e909-5c82-48c5-a850-b94f6c54fb0e,Luminous Ventures,company,,,,https://www.luminous.vc/,https://www.luminous.vc/,,,UK,UK,Top European VCs,"€25,000,000",2018,
0955240b-5687-4799-8fd0-b6ec41f984fc,Lumo Labs,company,,,,https://lumolabs.io/,https://lumolabs.io/,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Top European VCs,"€20,000,000",2020,
3302224b-35bf-4d9a-a8b6-2c4b246439b6,Lunar Ventures,company,,,,https://lunarventures.eu/,https://lunarventures.eu/,,,"Danziger Straße, Berlin, Berlin 10405, DE","Danziger Straße, Berlin, Berlin 10405, DE",Top European VCs,"€40,000,000",2021,"Isomer Capital, Multiple Capital, Aldea Ventures, Compagnia di San Paolo, European Investment Fund (EIF)"
46d78420-9b0e-4684-931b-9e064c26e301,M7 Structura,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,,2019,M7 Real Estate
3bf3b9dc-69fe-4d3b-81e3-25b84da34bef,makesense SEED,company,,,,https://fund.makesense.org/,https://fund.makesense.org/,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€8,200,000",2019,"European Investment Fund (EIF), Banque des Territoires, BNP Paribas, Revital’Emploi"
1227a66c-0112-4303-9f35-f6c23ec72476,Maki.vc,company,,,,www.maki.vc,www.maki.vc,,,🇫🇮 Finland,🇫🇮 Finland,Top European VCs,"€80,000,000",2018,"Risto Siilasmaa​, Niklas Zennström, Ilkka Paananen, Mikko Kodisoja, Mistletoe Venture Partners International, OP Financial Group​ Ilmarinen Mutual Pension Insurance Company, Nordea, Varma, Tesi"
269f9cbb-4378-4a05-b6c8-0eb95cf2cacd,Mangrove Capital Partners,company,,,,,,,,🇱🇺 Luxemburg,🇱🇺 Luxemburg,Top European VCs,"€147,900,000",2017,European Investment Fund (EIF)
2b15a407-f943-48b6-834e-0b40f13e4447,Maniv Mobility,company,,,,https://www.maniv.com/,https://www.maniv.com/,,,"Osvaldo Aranha 4, Tel Aviv, Israel 6107006, IL","Osvaldo Aranha 4, Tel Aviv, Israel 6107006, IL","All VCs ,Top European VCs","€90,000,000",2019,"Aptiv, BMW, Hyundai, Lear Corp, LG Electronics, Renault-Nissan-Mitsubishi Alliance, Shell, Valeo, Deutsche Bahn Digital Ventures, Carasso Motors"
d8bb8de5-ec11-4a9a-9f90-34be89ad211b,Maor,company,,,,,,,,🇱🇺 Luxemburg,🇱🇺 Luxemburg,Top European VCs,"€90,000,000",2019,Rothschild & Co
d834de5b-19c7-47c6-871d-eeed59571522,Maor Investments,company,,,,https://www.maorinvestments.com,https://www.maorinvestments.com,,,"28th Haarba'a st, Tel Aviv, Israel 6473927, IL","28th Haarba'a st, Tel Aviv, Israel 6473927, IL",Top European VCs,"€138,000,000",2022,
86261036-96fb-438e-96b3-0083523a3250,Marathon Ventures,company,,,,,,,,🇬🇷 Greece,🇬🇷 Greece,Top European VCs,"€70,000,000",2020,"European Investment Fund (EIF), Hellenic Development Bank of Investments (HDBI), EBRD"
2fa87b7c-ef6c-40f7-a86b-ecc002939ec6,Market One Capital,company,,"Internet, Marketplace, Venture Capital",,http://moc.vc/,http://moc.vc/,,,🇵🇱 Poland,🇵🇱 Poland,"VC Founds - Seed - US/Europe,Top European VCs","€80,000,000",2022,European Investment Fund (EIF)
9667e454-8bc8-4d59-b734-e67bf6b03ce3,Matterwave Ventures,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€75,000,000",2023,"European Investment Fund (EIF), LfA Bayern, NRW Bank, ZF Ventures, ZEISS Ventures, Montan-Stiftung-Saar"
8d6a457a-11f4-4d2b-8177-09676ef82937,Maven11,company,,,,https://www.maven11.com/,https://www.maven11.com/,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Top European VCs,"€106,000,000",2021,
c9bd17ac-5afa-4c91-a03b-5631887e1e06,Maven 11 Capital,company,,,,,,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Top European VCs,"€40,000,000",2021,
788ea53b-c293-47fc-acd9-31b959fc7809,Merantix,company,,,,http://www.linkedin.com/company/merantix,http://www.linkedin.com/company/merantix,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€25,000,000",2020,"Trusted Insight, Robert Wood Johnson Foundation, W.K. Kellogg Foundation"
8602cfa9-e213-4ca8-9348-d8b86861423c,Mercia Technologies,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€50,000,000",2017,Woodford Investment Management
d76be39f-c916-4a0e-b557-449e807153d4,Metavallon VC,company,,,,https://metavallon.vc/,https://metavallon.vc/,,,"Aetideon 13, Cholargos, Athens, Greece","Aetideon 13, Cholargos, Athens, Greece",Top European VCs,"€32,000,000",2018,"European Investment Fund (EIF), National Bank of Greece"
3a815ee0-808c-45c8-94ca-dbc9304fe34c,MiddleGame Ventures,company,,,,http://www.middlegamevc.com/,http://www.middlegamevc.com/,,,🇮🇪 Ireland,🇮🇪 Ireland,Top European VCs,"€40,000,000",2022,Enterprise Ireland
24c7a7ef-9169-4a14-b037-c99f557d7d81,Milano Investment Partners,company,,,,,,,,🇮🇹 Italy,🇮🇹 Italy,Top European VCs,"€100,000,000",2018,Banco Bpm
26d51b7b-c15a-4fd4-b5f0-cdb5e0aa0fdc,MMC Greater London Fund,company,,,,https://mmc.vc/,https://mmc.vc/,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€59,000,000",2019,"European Regional Development Fund, European Investment Bank, London Waste and Recycling Board"
d65ebe56-7d39-47e5-b924-12fc26518380,MMC Ventures,company,,"Finance, Financial Services, Venture Capital",,https://www.mmcventures.com,https://www.mmcventures.com,,,UK,UK,"All VCs ,VC Founds - Seed - US/Europe,Top European VCs","€117,000,000",2019,
efb7867e-45bc-4bb4-bbb7-994288c41552,Moneta Venture Capital,company,,,,,,,,🇮🇱 Israel,🇮🇱 Israel,Top European VCs,"€120,000,000",2022,Isracard
6d48ecbc-a0ba-497c-8ce4-6d77b57a083f,Monterro Growth,company,,,,,,,,🇸🇪 Sweden,🇸🇪 Sweden,Top European VCs,"€150,000,000",2023,
f35a7b25-11ae-41d9-ba56-367be0f4bc77,Moonfire Ventures,company,,,,https://www.moonfire.com/,https://www.moonfire.com/,,,"Mortimer House, 37-41 Mortimer St, London W1T 3JH","Mortimer House, 37-41 Mortimer St, London W1T 3JH",Top European VCs,"€23,200,000",2023,Molten Ventures
53c8860a-2842-49fa-b9cc-dae5379a7cda,Mosaic Ventures,company,,,,https://www.mosaicventures.com/,https://www.mosaicventures.com/,,,"2-3 Golden Square, 3rd floor, London, England W1F 9HR, GB","2-3 Golden Square, 3rd floor, London, England W1F 9HR, GB",Top European VCs,"€130,500,000",2018,
fc154b6b-cc19-4865-acc6-c8a6569e431b,Mouro Capital,company,,Mouro Capital is a venture capital firm backing entrepreneurs who are shaping the future of financial services.,,https://www.mourocapital.com/,https://www.mourocapital.com/,,,"1 Dufferin Street, London, England EC1Y 8PD, GB","1 Dufferin Street, London, England EC1Y 8PD, GB","All VCs ,Top European VCs","€170,000,000",2020,Santander
e160e468-d3de-406c-8758-727dc0cda96a,Movens VC,company,,,,,,,,🇵🇱 Poland,🇵🇱 Poland,Top European VCs,"€13,000,000",2020,PFR Ventures
a7f8bff7-bb5f-4cbd-ab09-6b6f237f9fa1,Mubadala Ventures,company,,,,https://www.mubadala.com/en/what-we-do/capital/ventures,https://www.mubadala.com/en/what-we-do/capital/ventures,,,"Abu Dhabi, Abu Dhabi, United Arab Emirates","Abu Dhabi, Abu Dhabi, United Arab Emirates",Top European VCs,"€400,000,000",2018,Mubadala
189641c9-7d70-49ff-b2ba-a839d8384054,Mustard Seed MAZE,company,,,,,,,,🇵🇹 Portugal,🇵🇹 Portugal,Top European VCs,"€40,000,000",2018,European Investment Fund (EIF)
88d4501c-e93a-41a9-85d8-6069fcb2543f,Mutua Ventures,company,,,,,,,,🇪🇸 Spain,🇪🇸 Spain,Top European VCs,"€30,000,000",2022,Mutua Madrileña
14702d5a-4d89-4697-a214-42491c2a5090,Nauta Capital,company,,,,nautacapital.com,nautacapital.com,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€190,000,000",2020,"European Investment Fund (EIF), British Patient Capital, ICO, KfW Capital"
6377eda0-66dc-4ac9-a2b1-395167cf3f27,Nauta Capital Sidecar,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€55,000,000",2019,"British Patient Capital, European Investment Fund (EIF), ICF, ICO"
425467da-bc68-4771-88f6-ab0144288c4f,Neoteq Ventures,company,,,,https://www.neoteq.de/,https://www.neoteq.de/,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€30,000,000",2020,"NRW.BANK, hubraum, Henkel AG, Kreissparkasse Köln, Sparkasse KölnBonn, Stadtsparkasse Düsseldorf"
36841445-1fd4-45fd-8a6b-b7cd66cedd3b,Nesta,company,,,,http://nesta.org.uk,http://nesta.org.uk,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€58,000,000",2022,UK National Lottery endowment
f47fa1a2-b6a8-4162-af64-cb246fe5c793,Nestle,company,,,,,,,,🇨🇭 Switzerland,🇨🇭 Switzerland,Top European VCs,"€230,000,000",2020,Nestle
03275e8a-b642-4042-9070-3ecd31874a89,Neva,company,,,,,,,,🇮🇹 Italy,🇮🇹 Italy,Top European VCs,"€250,000,000",2022,"Intesa Sanpaolo, Compagnia di San Paolo, Cariparo, Carilucca"
91b131ef-1c24-46ae-a1e3-d89260aa476e,Neva Finventures,company,,Intesa Sanpaolo Corporate Venture Capital,,http://www.group.intesasanpaolo.com,http://www.group.intesasanpaolo.com,,,"Turin, Piemonte, Italy","Turin, Piemonte, Italy","Corporate Venture Arms,Top European VCs","€100,000,000",2016,Intesa Sanpaolo
7b9adf33-639f-412f-8950-430198c40c9a,NewAlpha,company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€56,000,000",2017,BPIFrance
eb1b86c8-c80e-4a13-926f-525f6430341f,New Era Capital,company,,,,https://www.neweracp.com/,https://www.neweracp.com/,,,🇮🇱 Israel,🇮🇱 Israel,Top European VCs,"€50,000,000",2019,
2aeab5a7-42c6-42d9-95ea-1f05884cd84a,New Era Capital Partners,company,,,,,,,,🇮🇱 Israel,🇮🇱 Israel,"All VCs ,Top European VCs","€130,000,000",2022,
e77f84ea-9a4c-4cf4-9b3f-93b17d57cd83,Newfund,company,,,,newfundcap.com,newfundcap.com,,,🇫🇷 France,🇫🇷 France,"All VCs ,Top European VCs","€130,000,000",2017,
3a3cfdf1-8551-41b7-9835-01feb4635d79,Newion,company,,,,,,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Top European VCs,"€130,000,000",2022,"BNP Paribas, PMV, European Investment Fund (EIF), Reggeborgh"
9df5eb88-2ca2-426e-9300-89068e5aa3e3,New Vision 3,company,,,,https://www.newvision3.com/,https://www.newvision3.com/,,,🇧🇬 Bulgaria,🇧🇬 Bulgaria,Top European VCs,"€23,000,000",2019,"Neveq Capital, European Structural and Investment Funds"
48249a6b-2d40-45a7-a9c1-0ced17fca828,New Wave,company,,,,https://www.newwave.vc/,https://www.newwave.vc/,,,"France,UK,Germany,Sweden,Norway,Finland,Spain","France,UK,Germany,Sweden,Norway,Finland,Spain",Top European VCs,"€50,000,000",2020,Xavier Niel
7df8b656-6c4d-4290-8c34-6ba148d8d9f7,Next Gear Ventures,company,,,,https://www.nextgear.fund/,https://www.nextgear.fund/,,,🇮🇱 Israel,🇮🇱 Israel,Top European VCs,"€27,000,000",2019,"Mayer's Cars and Trucks, Ituran Location and Control, Hertz, Volvo Group"
13365177-9612-4dfa-92ca-2a6633583818,Nina Capital,company,,,,https://www.nina.capital/,https://www.nina.capital/,,,"Carrer de Tuset 20, 5, 08006 Barcelona Spain","Carrer de Tuset 20, 5, 08006 Barcelona Spain",Top European VCs,"€15,000,000",2020,
3e4617ed-7fe8-481a-b967-f59194bb4719,Nokia Growth Partners,company,,,,,,,,🇫🇮 Finland,🇫🇮 Finland,Top European VCs,"€315,000,000",2016,Nokia
e80b6c3d-a2ef-48e4-84d1-f8c2ec9102bc,Nordic Foodtech,company,,,,,,,,🇫🇮 Finland,🇫🇮 Finland,Top European VCs,"€24,500,000",2020,"Valion Eläkekassan, HKScanin, Tradeka-sijoituksen, Tukkuheinon, Maatalousyrittäjien Eläkelaitoksen, Business Finland Venture Capital, OP Henkivakuutus, Pohjola Vakuutus Oy, Nordics Plus Group"
a1761f4c-9a79-44fa-b873-4f1891c8a82f,NordicNinja (JB Nordic Fund I),company,,,,,,,,🇫🇮 Finland,🇫🇮 Finland,Top European VCs,"€100,000,000",2019,"Honda, Panasonic, Omron, and the Japan Bank for International Cooperation (JBIC)"
71c6ff9e-b5b8-4c2f-9eae-b5fd123992fd,Norrsken Founders Fund,company,,,,,,,,🇸🇪 Sweden,🇸🇪 Sweden,Top European VCs,"€94,000,000",2016,Niklas Adalberth
8a4f5bf9-6946-40e4-ae4b-576fe1b39c8e,Norrsken VC,company,,Norrsken VC is an impact VC fund investing in start-ups solving the problems while building massive businesses.,,https://www.norrsken.vc/,https://www.norrsken.vc/,,,"Norrsken House, Birger Jarlsgatan 57C, 1135 6 Stockholm, Sweden","Norrsken House, Birger Jarlsgatan 57C, 1135 6 Stockholm, Sweden","All VCs ,Top European VCs","€123,000,000",2019,"Saminvest AB, founders of Swedish tech unicorn companies (King, Mojang, Klarna), Ramsbury Invest, European Investment Fund (EIF), Nordea, SEB"
444c876a-675e-47cb-9289-df8e4be0abd1,North East Innovation Fund,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€31,000,000",2018,European Regional Development Fund
953a2b8c-a4dd-44e6-b533-959e1dcfa77e,North East Venture Fund,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€31,000,000",2018,European Regional Development Fund
75955717-946b-4db7-a877-cf3af1d7665b,Northern Gritstone,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€252,000,000",2022,"Greater Manchester Pension Fund, West Yorkshire Pension Fund, M&G Investments, Lansdowne Partners, Andrew Law."
f82963a9-d9e7-4ec2-ab7c-e5c92c14ea6a,Northzone,company,,"Business Development, Finance, FinTech, Venture Capital",,https://northzone.com/,https://northzone.com/,,,UK,UK,"All VCs ,VC Founds - Seed - US/Europe,Top European VCs","€1,000,000,000",2022,
aea25e6f-b445-45d8-be7c-36ac2317bab3,Northzone Ventures,company,,,,,,,,🇸🇪 Sweden,🇸🇪 Sweden,Top European VCs,"€450,000,000",2019,"European Investment Fund (EIF), AP3"
9f38e95b-0b02-416f-a183-7bd4486318c0,Notion Capital,company,,,,https://notion.vc/,https://notion.vc/,,,UK,UK,"All VCs ,Top European VCs","€135,000,000",2019,"British Patient Capital, Nuclear Liabilities Fund, Texas A&M Foundation, S-Cubed Capital, Pentland Group, Key Capital"
2644b619-b835-4db3-aeb3-584811608a40,Notion Capital Opportunities,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€40,000,000",2017,European Investment Fund (EIF)
