id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,Number of Exits,Number of Investments,Number of Portfolio Organizations
13cab1f1-0ca6-4f91-8315-d0fb030a5054,LINK ASSET MANAGEMENT,company,,"LINK is a hedge fund based in Seoul, Korea.",,https://www.linkasset.kr,https://www.linkasset.kr,,,"Seoul, Seoul-t'ukpyolsi, South Korea","Seoul, Seoul-t'ukpyolsi, South Korea",All Asian Family Offices,1,3,3
7b9714fa-9688-42a4-9b4f-7e4ba0cb2cb9,LionRock Capital,company,info@lionrock.com,LionRock Capital is a family investment office based in Singapore.,info@lionrock.com,http://www.lionrockcapitalhk.com/,http://www.lionrockcapitalhk.com/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,4,19,11
0749b6e7-a2fb-4d62-871a-efce0214154c,Lonsdale Capital,company,,Lonsdale Capital is a family investment office that funds social enterprises to bring them to the next level.,,https://www.lonsdale.com.sg/,https://www.lonsdale.com.sg/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,1,3,2
4d50e907-9cfa-4584-833f-0e0ed1f44bcb,Luminor Capital,company,info@luminorcapital.com.sg,Luminor Capital is a Private Equity group headquarted in Singapore. Their objective is to create value and achieve investment returns from,info@luminorcapital.com.sg,http://www.luminorcapital.com.sg,http://www.luminorcapital.com.sg,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,4,3
52c2dbe1-adfb-4b90-9405-dc19d73830f2,Lunar Capital Investments,company,contact@lunarcapitalinvest.com,Investments,contact@lunarcapitalinvest.com,https://lunarcapitalinvest.com,https://lunarcapitalinvest.com,,,"Jakarta, Jakarta Raya, Indonesia","Jakarta, Jakarta Raya, Indonesia",All Asian Family Offices,,1,1
0c1dd0a1-310b-4d97-ba21-6353bc3f36d8,Lunar One Capital,company,info@lunaronecapital.com,Private investment company that invests in multi-stage companies across different sectors and alternative assets,info@lunaronecapital.com,http://www.lunaronecapital.com,http://www.lunaronecapital.com,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,2,2
cc2dcbba-fc42-4f43-9edd-835d9f5b6d8b,Lunch Actually Group,company,info@lunchactually.com,"Pioneer dating company in Asia, Lunch Actually was set-up in Singapore in 2004. It has since expanded to MY, HK, ID and TH.",info@lunchactually.com,http://www.lunchactually.com,http://www.lunchactually.com,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,1,1
a6df1910-f5b8-40df-86f3-25aa704e1526,MABS,company,pranav@mabsindia.com,"MABS is the Office of the Shanghvi Family that invests in the Real Estate, Retail & Private Equity space",pranav@mabsindia.com,http://www.mabsindia.com/,http://www.mabsindia.com/,,,"Ahmedabad, Gujarat, India","Ahmedabad, Gujarat, India",All Asian Family Offices,,4,4
a0e96a42-e300-425b-a4f4-5eb5f7c90b97,Madhuram Papers,company,,Madhuram Papers is a family office.,,,,,,"Noida, Uttar Pradesh, India","Noida, Uttar Pradesh, India",All Asian Family Offices,,2,2
3fee8d69-21b7-4027-b460-fb84bd117dc3,Maelstrom,company,info@maelstromglobal.com,Maelstrom invests in cool shit with a focus on crypto and digital assets.,info@maelstromglobal.com,https://maelstrom.fund,https://maelstrom.fund,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,15,14
d229b50d-f57a-48c8-870f-8878a41b5e6d,Mafatlal family office,company,contact@arvindmafatlalgroup.com,The Mafatlal Family Office primarily invests in early-stage companies with cutting-edge ideas and innovations.,contact@arvindmafatlalgroup.com,https://arvindmafatlalgroup.com/mafatlal-family-office,https://arvindmafatlalgroup.com/mafatlal-family-office,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,,1,1
9a5bc6d4-944a-417d-a199-e9dd663d04ee,Mahansaria Family Office,company,,Mahansaria Family operates as an investment office.,,https://mahansariagroup.com,https://mahansariagroup.com,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,,2,2
10471818-0d18-4224-a83a-526f871b8315,Maiden Capital,company,hello@maidencap.com,Maiden Capital is a family investment office.,hello@maidencap.com,https://www.maidencap.com,https://www.maidencap.com,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,1,1
835a5cdc-7ffb-4624-b39a-3600b7b4d282,Malpani Ventures,company,pitch@malpaniventures.com,Funding frugal innovation in India,pitch@malpaniventures.com,https://www.malpaniventures.com,https://www.malpaniventures.com,,,"BKC, Mumbai, Maharashtra, India - 400071","BKC, Mumbai, Maharashtra, India - 400071","VC investing in India ,All Asian Family Offices",4,24,20
07ab1b27-2d74-48ba-b4a8-06713ad42143,Mankekar Family Office,company,,Mankekar Family Office is an family investment office.,,,,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,,10,8
a8751a2c-5190-4756-89a0-094f8d840a91,Mankind Group Family office,company,,Mankind Group Family office is an investment firm.,,,,,,"Delhi, Delhi, India","Delhi, Delhi, India",All Asian Family Offices,,6,5
704c2c3d-8da5-474c-9d72-b6f3de0ec357,Marwah Steels,company,,"Marwah Steels specializes in commercial leasing, realty advisory, hospitality management, sports consulting, and steel manufacturing.",,https://marwah.in/,https://marwah.in/,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,,1,1
1c72bb13-ed51-42f6-988f-5e793b92724b,Mayapada Group,company,,Mayapada Group is an Indonesian-based conglomerate founded by Dato Sri Tahir in 1986,,http://mayapadagroup.com/,http://mayapadagroup.com/,,,"Dki Jakarta, Jakarta Raya, Indonesia","Dki Jakarta, Jakarta Raya, Indonesia",All Asian Family Offices,,1,1
c9dee6e5-b1ba-4b26-a1f1-768bbd0977a3,MEMG Family Office.,company,,MEMG Family Office is a single-family firm that focuses on venture capital investments.,,,,,,"Bengaluru, Karnataka, India","Bengaluru, Karnataka, India",All Asian Family Offices,,7,6
41309cc3-282f-43de-ac1e-5537d15fa916,Menomadin Foundation,company,contact@menomadin.com,Menomadin impact investments,contact@menomadin.com,https://menomadin.com/,https://menomadin.com/,,,"Herzliya, Tel Aviv, Israel","Herzliya, Tel Aviv, Israel",All Asian Family Offices,,4,3
91c15309-7948-43ca-93be-ac6d1646e872,Meta Technology Capital,company,,Meta Technology Capital is a family investment office.,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,1,1
f910b9de-be24-4d2c-935f-cc3f2ed38965,Midas.Investments,company,business@midas.investments,Midas.Investments is a custodial “CeDeFi” crypto-investment platform focusing on producing passive income on crypto assets under management.,business@midas.investments,https://midas.investments,https://midas.investments,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,,,
744a894d-bc2d-4747-9dce-3b1c5a0bc733,Milliard Partners,company,,a Discreet and Socially Conscious Multi-family Office,,http://www.milliardpartners.com,http://www.milliardpartners.com,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,1,1
bbcec292-4b50-4359-9093-a99ea21b43fa,Mimesis Capital,company,,Mimesis Capital is a multi-strategy family fund with focus on generational wealth transfer.,,https://www.mimesiscapital.com,https://www.mimesiscapital.com,,,"Taipei, T'ai-pei, Taiwan","Taipei, T'ai-pei, Taiwan",All Asian Family Offices,,1,1
9812c037-60e7-4c96-b6cf-9a68a619987f,Minyin International,company,stephen@minyincap.com,Minyin International is a venture capital investment firm.,stephen@minyincap.com,https://www.minyincap.com/en/,https://www.minyincap.com/en/,,,"Daxing, Beijing, China","Daxing, Beijing, China",All Asian Family Offices,1,17,17
90c9b965-9d41-4788-91b9-f7322c71e2c0,Mirabilis Investment Trust,company,,Mirabilis Investment Trust operates as an investment firm.,,https://www.linkedin.com/company/mirabilis-investment-trust/?originalSubdomain=in,https://www.linkedin.com/company/mirabilis-investment-trust/?originalSubdomain=in,,,"Bengaluru, Karnataka, India","Bengaluru, Karnataka, India",All Asian Family Offices,,6,6
f215eee2-d340-4938-a430-a9d36847be82,M&L Healthcare Investments,company,,M&L Healthcare Investments provides and offers financial assistance to businesses from the healthcare industry.,,https://www.mnlhealthcare.com,https://www.mnlhealthcare.com,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,3,3
4362df73-86c7-4840-8d16-fa9b263ee4a5,Mojo Partners,company,,Mojo Partners is the family office fund of Ong Beng Seng's family.,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,1,7,6
2f095728-7efb-4b44-a01d-df71e398d9cf,Mongrel Ventures,company,,"Mongrel venture is a private and independent venture capitalist, it is invest many company and startup.",,http://www.mongrelventures.com/,http://www.mongrelventures.com/,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,,
02548ea7-8682-41dc-8b2d-524d8ea496d5,MOON HOLDING CAPITAL,company,moonholdingcapital@gmail.com,MOON HOLDING CAPITAL is a family investment office that specializes in delivering long-term value to its clients and partners.,moonholdingcapital@gmail.com,https://moonholding.capital/,https://moonholding.capital/,,,"Kuala Lumpur, Kuala Lumpur, Malaysia","Kuala Lumpur, Kuala Lumpur, Malaysia",All Asian Family Offices,,1,1
03addcc8-1fe6-4f83-aff9-c45d9c996c74,Mylktree Family Office,company,,Mylktree Family Office is a family investment office.,,https://www.linkedin.com/company/mylktree-familyoffice/?originalSubdomain=in,https://www.linkedin.com/company/mylktree-familyoffice/?originalSubdomain=in,,,"Hyderabad, Andhra Pradesh, India","Hyderabad, Andhra Pradesh, India",All Asian Family Offices,,1,1
be2cfb84-c79e-461b-aa80-616835516f0f,Nama Invest,company,info@namainvest.sa,Delivering a growing purpose; Enhancing life experience one venture at a time.,info@namainvest.sa,https://namainvest.sa,https://namainvest.sa,,,"Riyadh, Ar Riyad, Saudi Arabia","Riyadh, Ar Riyad, Saudi Arabia",All Asian Family Offices,,,
d4cc0581-eed1-4531-bb63-d62a9daa0007,Narotam Sekhsaria Family Office,company,,Narotam Sekhsaria Family Office is the investment management arm of Narotam Sekhsaria.,,https://www.sekhsaria.com/,https://www.sekhsaria.com/,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,1,4,4
e05bec35-90ea-4a7e-a8f2-e48e5f4cf392,Nasir Foundation,company,,"Nasir Foundation supports initiatives in environment, education, world health and population, and community giving.",,https://nasirfoundation.org/,https://nasirfoundation.org/,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,,,
7f480d85-cd1d-46be-94aa-dfaed4d15ba1,NaviCom International Investment,company,info@navicominvestment.com,NaviCom International Investment is an independent provider of alternative investment and comprehensive wealth management solutions.,info@navicominvestment.com,https://www.navicominvestment.com,https://www.navicominvestment.com,,,"Wan Chai, Hong Kong Island, Hong Kong","Wan Chai, Hong Kong Island, Hong Kong",All Asian Family Offices,,,
febb7ceb-493a-4782-9fb4-4582eb298954,NeoStencil,company,info@neostencil.com,NeoStencil is a live-learning Edtech platform in the $20bn Indian test preparation segment.,info@neostencil.com,https://neostencil.com,https://neostencil.com,,,"Gurgaon, Haryana, India","Gurgaon, Haryana, India",All Asian Family Offices,,1,1
f2387acd-975f-4503-ad40-81012aa2e354,Net Capital Ventures,company,orit@netcapitalventures.com%20,Net Capital Ventures is an investment and advisory firm that specializes in innovation industries.,orit@netcapitalventures.com%20,https://www.netcapitalventures.com/,https://www.netcapitalventures.com/,,,"Ramat Gan, Tel Aviv, Israel","Ramat Gan, Tel Aviv, Israel",All Asian Family Offices,1,4,3
258d296a-5303-4edc-81f8-193841769412,NewChic Capital,company,info@newchiccapital.com,"A single-family office with roots in property, technology, and businesses in the US and in Asia.",info@newchiccapital.com,http://newchiccapital.com,http://newchiccapital.com,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,1,1
92d17fa5-ccc3-4c1b-aa81-9b2d3c47e5b4,NEXEA Venture Capital & Angel Investors,company,,NEXEA is a venture capital VC and accelerator that invests in early stage companies.,,https://www.nexea.co/venture-capital/,https://www.nexea.co/venture-capital/,,,"Selangor, Selangor, Malaysia","Selangor, Selangor, Malaysia",All Asian Family Offices,2,34,27
59ba0b81-7a3b-43c5-9047-b71bd9818326,NFL Investments,company,info@nflinvestments.com,Noble Future Land Investments is a cross-continental financial enterprise deploying capital across multiple sectors.,info@nflinvestments.com,https://nflinvestments.com,https://nflinvestments.com,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,,2,2
59826877-43a2-439d-a3b5-79df90b447ad,NLS Ventures,company,deals@nlsventures.com,NLS Ventures is an early stage investment firm based in HK,deals@nlsventures.com,http://www.nlsventures.com,http://www.nlsventures.com,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,3,15,15
b15a3f2d-1502-41e4-930c-e7b7250f8294,NODWIN Gaming,company,info@nodwingaming.com,NODWIN Gaming is one of the top sports content companies in the world focusing on esports,info@nodwingaming.com,http://nodwingaming.com,http://nodwingaming.com,,,"Gurgaon, Haryana, India","Gurgaon, Haryana, India","Corporate Venture Arms,All Asian Family Offices",,5,3
bd33d0d4-a9fb-4019-a2dc-d53ef07a2c92,Noor Holding,company,info@noorholding.co,"Noor Holding manages a portfolio of investments which are diversified across asset classes, geographies, and industries.",info@noorholding.co,noorholding.co,noorholding.co,,,"Kuwait, Al Kuwayt, Kuwait","Kuwait, Al Kuwayt, Kuwait",All Asian Family Offices,1,1,1
de5b74a9-b04e-4f73-b72d-0013b5f5046b,Noxy Capital,company,,Venture Capital,,,,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,,
deebb5c5-a4bc-40ba-a646-2b0e4a280e0d,NP Equity Partners,company,contact@npequitypartners.com,NP Equity Partners is a private multi-asset alternative investment firm that invests in technology-driven companies.,contact@npequitypartners.com,http://www.npequitypartners.com,http://www.npequitypartners.com,,,"Seoul, Seoul-t'ukpyolsi, South Korea","Seoul, Seoul-t'ukpyolsi, South Korea",All Asian Family Offices,,1,1
2ea86639-8a3d-43d7-b67e-347f15d04b62,Nullabor,company,,"NULLABOR is a Singapore based investor in seed and growth stage ventures, predominantly focused on Southeast Asian markets.",,http://www.nullabor.vc,http://www.nullabor.vc,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,5,4
c0210dc0-1141-47de-8c5e-fef429ee3cd9,Nusa Ka Satu,company,wawan@nusakasatu.com,Investment Holding Company,wawan@nusakasatu.com,https://nusakasatu.com/,https://nusakasatu.com/,,,"Penang, Pulau Pinang, Malaysia","Penang, Pulau Pinang, Malaysia",All Asian Family Offices,,,
0ea61d34-41a5-4a06-8bfc-a760cd3b6890,NxGen.xyz,company,investment@nxgen.xyz,NxGen.xyz is the social capital collective opening any door in Web3.,investment@nxgen.xyz,https://www.nxgen.xyz/,https://www.nxgen.xyz/,,,"Dubai, Dubai, United Arab Emirates","Dubai, Dubai, United Arab Emirates",All Asian Family Offices,,66,65
0059f3c2-b414-4dc9-bed2-83718333d548,O2 Angels Network,company,rajesh@o2angels.net,O2 Angels Network is an investment firm. It is backed by the ex-iBankers with a sector agnostic focus.,rajesh@o2angels.net,http://www.o2angels.net/,http://www.o2angels.net/,,,"New Delhi, Delhi, India","New Delhi, Delhi, India",All Asian Family Offices,,14,14
20f60b1b-39e1-463f-96de-6c9b33cdcff6,Oak Grove Ventures,company,,Oak Grove Ventures is an investment firm specializing in early-stage investments.,,https://www.oakgrove.vc/,https://www.oakgrove.vc/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,9,9
913c9205-e7df-4cf0-96c2-f7c534156142,Octava,company,enquiries@octava.sg,"Octava family investment office invests in properties, technology, lifestyle, and venture capital funds.",enquiries@octava.sg,https://www.octava.sg,https://www.octava.sg,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,5,4
470439ee-9aba-4b97-ba3b-c977b74100c0,Olritz Financial Group,company,,Investment Management Firm,,https://olritz.com,https://olritz.com,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,,
cbc406b1-83a9-42b0-a879-d3b944137ad1,ONeil Capital Management India,company,info@oneilglobaladvisors.com,ONeil Capital Management India is an alternate investment fund.,info@oneilglobaladvisors.com,https://oneilcapital.in,https://oneilcapital.in,,,"Bangalore, Karnataka, India","Bangalore, Karnataka, India",All Asian Family Offices,,,
b7f60483-f582-407a-b320-1f88f0ea0f15,Onlan Capital,company,,Private single family investment firm,,http://www.onlancapital.com,http://www.onlancapital.com,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,1,1,1
1afdb82f-0436-4bb7-82d5-43dce3603c8a,ONYXinv Investments,company,info@onyxinv.com,Family office in KSA investing in shariah compliant assets globally,info@onyxinv.com,https://www.onyxinv.com/,https://www.onyxinv.com/,,,"Jeddah, Makkah, Saudi Arabia","Jeddah, Makkah, Saudi Arabia",All Asian Family Offices,,,
fb1fab21-3eb9-4b94-96d6-693fd2529151,Oporto Delta,company,,Oporto Group is a trading and investment proprietary organization that is active in both local and international capital markets.,,https://www.oportogroup.com,https://www.oportogroup.com,,,"Tel Aviv, Tel Aviv, Israel","Tel Aviv, Tel Aviv, Israel",All Asian Family Offices,,,
69a63af8-a382-4eda-bfc7-1f40b6a86cdc,Otto Ventures,company,info@ottoventures.com,"Otto Ventures is a leading digital health, medical device and technology firm specializing in family office investing and advisory services.",info@ottoventures.com,http://ottoventures.com/,http://ottoventures.com/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,,
2aebc803-8444-4653-bfa0-3be14a20ed94,Pacific Liberty,company,murray@pacificliberty.com,"Pacific Liberty operates as a private investment group, family office, and corporate advisory firm specializing in mergers and acquisitions.",murray@pacificliberty.com,http://www.pacificliberty.com,http://www.pacificliberty.com,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,,
ba7b1dac-7b08-4db2-9d20-e438a7e3bd67,Pacific Tiger Group,company,,Pacific Tiger Group is an investment fund.,,https://www.linkedin.com/company/pacific-tiger-group-limited/,https://www.linkedin.com/company/pacific-tiger-group-limited/,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,,1,1
ee8710ff-5403-42e6-b4b8-8971b72b3e24,Paipal Ventures,company,,Paipal Ventures is a founders first investment firm that provides capital to founders with scalable ideas.,,https://paipal.vc,https://paipal.vc,,,"Mysore, Karnataka, India","Mysore, Karnataka, India",All Asian Family Offices,2,25,24
ecb652b9-0a61-4418-9a2c-4705773cf0fc,Patni Financial Advisors,company,,"Patni Financial Advisors invests in a wide range of asset classes such as equity, debt, real estate and commodities.",,https://patniadvisors.com/,https://patniadvisors.com/,,,"Mumbai, Maharashtra, India","Mumbai, Maharashtra, India",All Asian Family Offices,,2,2
0f1a038f-e848-4ab1-b9d0-3d063b90e24c,Pivot Ventures,company,,Pivot is focused on InsurTech and things that fundamentally transforming insurance industry.,,https://www.pivot.asia,https://www.pivot.asia,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,4,4
a051a3b2-a0a0-4bda-9bd3-0a1c05fe8c8b,Prasetia Dwidharma,company,investment@prasetia.co.id,"Prasetia Dwidharma is an investment company that invests in early stage technology startups, mostly in Southeast Asia.",investment@prasetia.co.id,http://www.prasetia.co.id/investment,http://www.prasetia.co.id/investment,,,"Jakarta Pusat, Jakarta Raya, Indonesia","Jakarta Pusat, Jakarta Raya, Indonesia","Corporate Venture Arms,All Asian Family Offices",2,48,42
24380a26-4e82-4f7c-ae60-839f522d2702,Pratithi Investments,company,saumya@pratithi.com,"A private equity, venture capital and venture debt investment arm of Mr. Kris Gopalakrishnan (Cofounder, Infosys)",saumya@pratithi.com,https://www.linkedin.com/company/pratithi-investments/,https://www.linkedin.com/company/pratithi-investments/,,,"No. 515, 1st Cross, 12th Main, IV Block, Koramangala, Bangalore 560034","No. 515, 1st Cross, 12th Main, IV Block, Koramangala, Bangalore 560034","VC investing in India ,All Asian Family Offices",1,12,8
ae926ff4-7be2-4ebb-8374-9dbc5026a310,Private Office International,company,adam@privateoffice.hk,Private Office International is a Private Equity focused independent Family Office.,adam@privateoffice.hk,https://www.privateoffice.hk/,https://www.privateoffice.hk/,,,"North Point, Hong Kong Island, Hong Kong","North Point, Hong Kong Island, Hong Kong",All Asian Family Offices,,1,1
1cb0929e-f179-4544-a8e6-042dd4efad37,Prosper global,company,,"Venture capital, M&A, Real-Estate, Pharma",,,,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,,2,1
ca6be725-e0cc-401b-98cd-bfbfeccb781b,"Providence, LLC",company,,Wealth Management,,https://linkedin.com/company/providence-llc,https://linkedin.com/company/providence-llc,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,,,
29825193-aca2-4b9c-8dd8-9b79860baf2c,PS Pai & family,company,,PS Pai & family is a family investment firm.,,,,,,"Chennai, Tamil Nadu, India","Chennai, Tamil Nadu, India",All Asian Family Offices,,3,1
ff3585c9-798f-49be-ac5d-367dacb5ca1e,PT. Buol Investama Indonesia,company,buolinvestamaindonesia@gmail.com,IM Networks Apps,buolinvestamaindonesia@gmail.com,https://www.linkedin.com/company/99073682,https://www.linkedin.com/company/99073682,,,"Jakarta, Jakarta Raya, Indonesia","Jakarta, Jakarta Raya, Indonesia",All Asian Family Offices,,,
bf65df3d-b24c-4d52-8a38-e46223e1dda5,Puthen & Cole,company,,Puthen & Cole presents options that make sense and works for their clients.,,http://puthen.co/,http://puthen.co/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,1,1
8211fe22-5985-4165-9780-1edccd194f27,QRG Investments and Holdings,company,,QRG Investments and Holdings is an NBFC registered with the RBI and holds investments in several companies.,,https://qrgihl.com/,https://qrgihl.com/,,,"New Delhi, Delhi, India","New Delhi, Delhi, India",All Asian Family Offices,,4,3
e2db6744-4e95-4e3c-8bec-00047c784b05,Quadro Capital Group,company,info@quadrocapital.com,"Quadro Capital (QC Group) is a private investment group focusing on financial and infrastructural CONNECTIVITY in EU, MENA, and SEA regions",info@quadrocapital.com,http://www.quadrocapital.com,http://www.quadrocapital.com,,,"Dubai, Dubai, United Arab Emirates","Dubai, Dubai, United Arab Emirates",All Asian Family Offices,,1,1
b923138d-6f33-44d4-9524-b5bc519e813b,RAAY Global Investments,company,,RAAY Global Investments provides a solution towards asset management and capital preservation for the family.,,http://raayinvestments.com/,http://raayinvestments.com/,,,"Pune, Maharashtra, India","Pune, Maharashtra, India",All Asian Family Offices,,3,3
64784ec2-1653-4715-a798-ac890ad42a15,Radha Rani Holdings Family Office,company,,Radha Rani Holdings Family Office operates as a family investment office.,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,1,1
5c66afe1-1d89-4d80-b44c-6e0c8bc613c5,Raffles Family Office,company,,Raffles Family Office is a multi-family office providing bespoke asset protection and wealth management solutions.,,https://www.rafflesgroup.co,https://www.rafflesgroup.co,,,"Central, Hong Kong Island, Hong Kong","Central, Hong Kong Island, Hong Kong",All Asian Family Offices,,1,1
6969fd12-1ac6-4873-b660-b6614f3ef0dc,Raintree Family Office,company,contactus@theraintree.co.in,"Raintree Family Office operates to invest the promoter family's wealth through public markets, private equity, and alternate assets.",contactus@theraintree.co.in,http://theraintree.co.in/,http://theraintree.co.in/,,,"Pune, Maharashtra, India","Pune, Maharashtra, India",All Asian Family Offices,,3,3
d94a6b2e-6d8e-4286-aacf-843d38194b3b,Randev Ventures,company,connect@randevventures.com,"Private Investment Body of Randev Family Office: Proprietary Capital for CleanTech, Consumer & EnterpriseTech Founders",connect@randevventures.com,https://www.randevventures.com,https://www.randevventures.com,,,"New Delhi, Delhi, India","New Delhi, Delhi, India",All Asian Family Offices,,13,13
f2c6b429-9595-4cee-8c1b-4ba50317b86f,RAPZO CAPITAL,company,info@rapzocap.com,Rapzo Capital was founded in 2018 and has grown into a very successful Family Office and Incubator based in Singapore.,info@rapzocap.com,https://www.rapzo.com/,https://www.rapzo.com/,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,1,6,4
7fda3a2f-4d5f-4f84-95c0-98bb17e9f022,Ravi Modi Family Trust,company,,Ravi Modi Family Trust is a Family Investment Office of Ravi Modi.,,,,,,"Kolkata, West Bengal, India","Kolkata, West Bengal, India",All Asian Family Offices,,2,2
d9e75270-9d1b-41bf-a482-41bfb56eb7a9,Readysun Group,company,,Readysun Group is an asset management organization.,,http://www.readysun.net/,http://www.readysun.net/,,,"Shenzhen, Guangdong, China","Shenzhen, Guangdong, China",All Asian Family Offices,1,5,5
2802bec1-33a3-4cf4-a1a1-ca4682d36c9b,Redbrook,company,,Redbrook is a well-established family office and operates as a private venture capital company.,,,,,,"Singapore, Central Region, Singapore","Singapore, Central Region, Singapore",All Asian Family Offices,,1,1
73c81d5b-8059-42d8-b706-a7788876596b,Reddy Futures,company,,"Reddy Futures is a family office based in Hyderabad, India with the purpose to invest and build companies of the future.",,https://www.reddyfutures.com/,https://www.reddyfutures.com/,,,"Hyderabad, Andhra Pradesh, India","Hyderabad, Andhra Pradesh, India",All Asian Family Offices,,5,5
c50ec77d-fda9-487a-992d-e0a76786d17d,Regis and Savoy Capital Privy,company,,RRegis and Savoy Capital Privy is an integrated Investment Management company with both global and local presence.,,https://www.regisandsavoy.com/,https://www.regisandsavoy.com/,,,"Bangalore, Karnataka, India","Bangalore, Karnataka, India",All Asian Family Offices,,1,1
50fc16b6-b54f-4a09-ae23-2e07aeacf18e,Rhodium,company,website@rhodium.co.il,"Rhodium is a private investment firm, our focus areas include Impact, Internet, Climate Tech, Food Tech, Space, and Deep Tech",website@rhodium.co.il,http://www.rhodium.co.il,http://www.rhodium.co.il,,,"Herzliya, Tel Aviv, Israel","Herzliya, Tel Aviv, Israel",All Asian Family Offices,8,45,24
b9bde6fa-cf73-45ae-ad11-53ae3bfe6b1c,RIC Capital Management,company,infor@ric-cap.com,RIC Capital Management is an Asian capital management and family office management company.,infor@ric-cap.com,http://www.ric-cap.com,http://www.ric-cap.com,,,"Shanghai, Shanghai, China","Shanghai, Shanghai, China",All Asian Family Offices,1,7,6
6aec2a05-a0e4-4260-8237-255f901476fa,Richlink Capital,company,service@richlink.com.cn,"Richlink Capital is a professional asset management institution offers asset management, wealth management and investment banking.",service@richlink.com.cn,https://richlink.com.cn/,https://richlink.com.cn/,,,"Beijing, Beijing, China","Beijing, Beijing, China",All Asian Family Offices,,3,3
76700253-6c96-4e4b-ba8d-1a8bea8b431b,Rockpool Capital,company,info@rockpoolcap.com,A multi-family office platform and ecosystem for Asia's next generations,info@rockpoolcap.com,https://rockpoolcap.com/,https://rockpoolcap.com/,,,"Hong Kong, Hong Kong Island, Hong Kong","Hong Kong, Hong Kong Island, Hong Kong",All Asian Family Offices,4,23,20
82f9bf24-6c4e-418a-89b1-657ebfbf58a1,Royal Venture Investments,company,,Royal Venture Investments invests in businesses in order to create market-leading companies in their sector.,,http://www.royalventureinvestments.com,http://www.royalventureinvestments.com,,,"Dubai, United Arab Emirates","Dubai, United Arab Emirates",All Asian Family Offices,,,
